,Avatar,Nombre,Nombre_Completo,Dorsal,Nacionalidad,bandera_pais,valor,Equipo,Altura,Pie,Edad,Fecha_nacimiento,Contrato_hasta,Posicion,Fichado,Agente,Lugar_nacimiento,Proveedror
3884,tmssl.akamaized.net//bilder/spielerfotos/s_37399_368_2012_10_25_1.jpg?lm=0,Manu del Moral,Manuel del Moral Fernández,7,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,147.0,"1,85m",derecho,32,25/02/1984,30.06.2018,Delantero - Extremo izquierdo,01/07/2016,MRHfutbol,Jaén  ,-
3885,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Nacho Sánchez,Ignacio Agustín Sánchez Romo,11,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,147.0,"1,77m",derecho,24,11/02/1993,30.06.2019,Delantero - Extremo izquierdo,01/07/2015,TRESGESPORT AD,Las Palmas de Gran Canaria  ,-
3886,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Pablo Valcarce,Pablo Valcarce Vidal,20,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,800 miles € ,147.0,"1,72m",derecho,24,03/02/1993,30.06.2018,Delantero - Extremo derecho,01/07/2015,TRESGESPORT AD,Ponferrada  ,-
3887,tmssl.akamaized.net//bilder/spielerfotos/s_96539_3368_2010_1.jpg?lm=0,Marc Mateu,Marc Mateu Sanjuán,21,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,600 miles € ,147.0,"1,80m",izquierdo,26,16/06/1990,30.06.2017,Delantero - Extremo derecho,27/07/2015,EMART &amp; SOCCER,Valencia  ,-
3888,tmssl.akamaized.net//images/portrait/header/51532-1447151821.jpg?lm=1447151848,Kike Sola,Enrique Sola Clemente,12,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,800 miles € ,147.0,"1,85m",derecho,30,25/02/1986,30.06.2017,Delantero - Delantero centro,30/01/2017,GLOBAL ASES,Cascante  ,-
3889,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Jairo Morillas,Jairo Morillas Rivero,18,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,147.0,"1,87m",derecho,23,02/07/1993,30.06.2017,Delantero - Delantero centro,06/07/2016,SPAIN SPORT INSURANCE 2011 SL,Gilena  ,-
3890,tmssl.akamaized.net//bilder/spielerfotos/s_29051_3060_2012_1.jpg?lm=0,Manolo Reina,Manuel Reina Rodríguez,1,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,600 miles € ,148.0,"1,85m",derecho,31,01/04/1985,30.06.2018,Portero,01/07/2013,promoesport bcn,Villanueva del Trabuco  ,-
3891,tmssl.akamaized.net//bilder/spielerfotos/s_165467_16844_2010_1.jpg?lm=0,Stole Dimitrievski,Столе Димитриевски,27,Macedonia,//tmssl.akamaized.net//images/flagge/verysmall/100.png?lm=1396275478,300 miles € ,148.0,"1,88m",derecho,23,25/12/1993,30.06.2018,Portero,16/08/2016,Sports Management Consulting,Kumanovo  ,-
3892,tmssl.akamaized.net//bilder/spielerfotos/s_79344_6632_2012_1.jpg?lm=0,Daisuke Suzuki,鈴木 大輔,18,Japón,//tmssl.akamaized.net//images/flagge/verysmall/77.png?lm=1396275478,800 miles € ,148.0,"1,81m",derecho,27,29/01/1990,30.06.2018,Defensa - Defensa central,08/02/2016,Stars For Tomorrow,Tokio  ,-
3893,tmssl.akamaized.net//bilder/spielerfotos/s_67996_16441_2012_1.jpg?lm=0,Bruno Perone,Bruno Caldini Perone,16,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,300 miles € ,148.0,"1,91m",derecho,29,06/07/1987,30.06.2017,Defensa - Defensa central,02/01/2017,Teixeira Players Management,São Paulo  ,-
3894,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Mohamed Djetei,-,24,Camerún,//tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1396275478,300 miles € ,148.0,"1,85m",-,22,18/08/1994,30.06.2020,Defensa - Defensa central,04/07/2016,-,-,-
3895,tmssl.akamaized.net//bilder/spielerfotos/s_14535_134_2012_2.jpg?lm=0,Iago Bouzón,Iago Bouzón Amoedo,5,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,148.0,"1,82m",derecho,33,16/06/1983,30.06.2017,Defensa - Defensa central,02/07/2015,promoesport bcn,Redondela  ,-
3896,tmssl.akamaized.net//bilder/spielerfotos/s_29104_2867_2012_1.jpg?lm=0,Manolo Martínez,Manuel Martínez Lara,-,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,100 miles € ,148.0,"1,83m",derecho,36,15/06/1980,30.06.2017,Defensa - Defensa central,08/08/2014,Tente Sanchez,Bigastro  ,-
3897,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Mossa,-,3,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,600 miles € ,148.0,"1,78m",izquierdo,28,24/01/1989,30.06.2018,Defensa - Lateral izquierdo,07/07/2014,promoesport bcn,València  ,-
3898,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Gerard Valentin,Gerard Valentin Sancho,2,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,148.0,"1,76m",derecho,23,28/07/1993,30.06.2019,Defensa - Lateral derecho,06/07/2014,promoesport bcn,Girona  ,-
3899,tmssl.akamaized.net//bilder/spielerfotos/s_132632_11259_2010_2.jpg?lm=0,Xavi Molina,Francesc Xavier Molina Arias,4,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,148.0,"1,82m",-,30,19/07/1986,30.06.2018,Medio campo - Pivote,01/07/2013,-,Tarragona  ,-
3900,tmssl.akamaized.net//images/portrait/header/207922-1447240270.jpg?lm=1447240299,Luismi,Luis Miguel Sánchez Benítez,17,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,148.0,"1,79m",derecho,24,05/05/1992,30.06.2017,Medio campo - Pivote,02/01/2017,promoesport bcn,Jérez de la Frontera (Cádiz)  ,-
3901,tmssl.akamaized.net//bilder/spielerfotos/s_58778_134_2012_1.jpg?lm=0,Miguel Ángel Cordero,Miguel Ángel Cordero Sánchez,20,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,148.0,"1,78m",derecho,29,10/09/1987,30.06.2017,Medio campo - Pivote,30/08/2016,cts,Lebrija  ,-
3902,tmssl.akamaized.net//images/portrait/header/21297-1447160004.jpg?lm=1447160034,Levy Madinda,Lévy Clément Madinda,8,Gabón,//tmssl.akamaized.net//images/flagge/verysmall/51.png?lm=1396275477,800 miles € ,148.0,"1,74m",derecho,24,22/06/1992,30.06.2017,Medio campo - Medio centro,20/01/2016,promoesport bcn,Libreville  ,-
3903,tmssl.akamaized.net//bilder/spielerfotos/s_38817_714_2012_2.jpg?lm=0,Sergio Tejera,Sergio Tejera Rodríguez,23,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,700 miles € ,148.0,"1,79m",izquierdo,26,28/05/1990,30.06.2018,Medio campo - Medio centro,08/07/2015,promoesport bcn,Barcelona  ,-
3904,tmssl.akamaized.net//images/portrait/header/198529-1447246701.jpg?lm=1447246729,Wilfried Zahibo,Wilfried Aimeric Zahibo,6,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,300 miles € ,148.0,"1,89m",derecho,23,21/08/1993,30.06.2019,Medio campo - Medio centro,08/07/2016,Mioc &amp; Prskalo,Marseille  ,-
3905,tmssl.akamaized.net//images/portrait/header/85357-1447320284.jpg?lm=1447320308,Juan Muñiz,Juan Muñiz Gallego,10,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,148.0,"1,75m",izquierdo,24,14/03/1992,30.06.2018,Medio campo - Interior izquierdo,08/01/2016,promoesport bcn,Gijón  ,-
3906,tmssl.akamaized.net//bilder/spielerfotos/s_7020_3711_2013_11_15_1.jpg?lm=0,Achille Emaná,Achille Emaná Edzimbi,25,Camerún,//tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1396275478,400 miles € ,148.0,"1,80m",derecho,34,05/06/1982,30.06.2017,Medio campo - Medio centro ofensivo,01/01/2017,ELITE INTERNACIONAL SPORT AGENCY S.L.,Bipindi  ,-
3907,tmssl.akamaized.net//bilder/spielerfotos/s_175787_2464_2012_1.jpg?lm=0,Cristian Lobato,Cristian Lobato Villegas,9,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,148.0,"1,74m",izquierdo,27,07/03/1989,30.06.2018,Delantero - Extremo izquierdo,26/11/2015,promoesport bcn,Esparreguera  ,-
3908,tmssl.akamaized.net//bilder/spielerfotos/somebody.jpg?lm=0,José Carlos,-,7,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,148.0,"1,77m",izquierdo,29,17/07/1987,30.06.2017,Delantero - Extremo izquierdo,05/07/2016,Eugenio Botas Asesoria Deportiva,Minas de Ríotinto  ,-
3909,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Stéphane Emaná,Stéphane Onesine Emaná,30,Camerún,//tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1396275478,300 miles € ,148.0,"1,81m",-,22,17/06/1994,30.06.2019,Delantero - Extremo izquierdo,01/07/2016,ELITE INTERNACIONAL SPORT AGENCY S.L.,Yaounde  ,-
3910,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Ferran Giner,Ferran Giner Peris,21,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,148.0,"1,76m",-,28,27/09/1988,30.06.2017,Delantero - Extremo izquierdo,01/07/2013,MRHfutbol,Alboraya  ,-
3911,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Jean Luc Gbayara,Jean Luc Gbayara Assoubre,12,Costa de Marfil,//tmssl.akamaized.net//images/flagge/verysmall/38.png?lm=1396275488,500 miles € ,148.0,"1,80m",derecho,24,08/08/1992,30.06.2017,Delantero - Extremo derecho,01/07/2014,promoesport bcn,-,-
3912,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Juan Delgado,Juan Antonio Delgado Baeza,15,Chile,//tmssl.akamaized.net//images/flagge/verysmall/33.png?lm=1396275477,500 miles € ,148.0,"1,77m",derecho,23,05/03/1993,30.06.2020,Delantero - Extremo derecho,05/08/2016,COMUNIGOAL,Santiago de Chile  ,-
3913,tmssl.akamaized.net//bilder/spielerfotos/s_44027_1050_2013_02_14_1.jpg?lm=0,Ikechukwu Uche,-,14,Nigeria,//tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1396275486,700 miles € ,148.0,"1,72m",derecho,33,05/01/1984,30.06.2017,Delantero - Delantero centro,10/08/2016,promoesport bcn,Aba  ,-
3914,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Álex López,Alejandro López de Groot,11,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,148.0,"1,87m",derecho,23,18/09/1993,30.06.2019,Delantero - Delantero centro,27/07/2015,fontballbarcelona,Barcelona  ,-
3915,tmssl.akamaized.net//bilder/spielerfotos/H/S/s_72484_2007_1.jpg?lm=0,Manu Barreiro,Manuel Barreiro Bustelo,22,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,148.0,"1,92m",derecho,30,08/07/1986,30.06.2017,Delantero - Delantero centro,01/01/2017,-,Santiago de Compostela  ,-
3916,tmssl.akamaized.net//images/portrait/header/91885-1447315095.jpg?lm=1447315125,Jesús Fernández,Jesús Fernández Collado,13,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,149.0,"1,90m",izquierdo,28,11/06/1988,30.06.2018,Portero,21/07/2016,MRHfutbol,Madrid  ,-
3917,tmssl.akamaized.net//bilder/spielerfotos/s_7668_171_2012_1.jpg?lm=0,Alberto Cifuentes,Alberto Cifuentes Martínez,1,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,149.0,"1,90m",-,37,29/05/1979,30.06.2017,Portero,04/07/2015,-,Albacete  ,-
3918,tmssl.akamaized.net//images/portrait/header/82503-1484149571.jpg?lm=1484149616,Aridane Hernández,Aridane Hernández Umpiérrez,4,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,149.0,"1,88m",-,27,23/03/1989,30.06.2019,Defensa - Defensa central,18/07/2016,-,Tuineje  ,-
3919,tmssl.akamaized.net//bilder/spielerfotos/s_51288_6676_2012_1.jpg?lm=0,Khalifa Sankaré,Papa Khalifa Sankaré,17,Senegal,//tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1396275486,400 miles € ,149.0,"1,90m",izquierdo,32,15/08/1984,30.06.2017,Defensa - Defensa central,12/08/2016,TALENT TRANSFAIR,Dakar  ,-
3920,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Servando,-,3,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,149.0,"1,81m",-,32,02/06/1984,30.06.2017,Defensa - Defensa central,15/07/2014,-,San Fernando  ,-
3921,tmssl.akamaized.net//bilder/spielerfotos/s_73252_12321_2012_1.jpg?lm=0,Migue,-,21,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,100 miles € ,149.0,"1,85m",izquierdo,36,14/03/1980,30.06.2017,Defensa - Defensa central,05/01/2016,MagicPlayers,Terrassa  ,-
3922,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Brian Oliván,Brian Oliván Herrero,14,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,600 miles € ,149.0,"1,79m",-,22,01/04/1994,30.06.2017,Defensa - Lateral izquierdo,23/08/2016,Sin resolverse,Barcelona  ,-
3923,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Luis Ruiz,Luis Ruiz Sayago,15,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,149.0,"1,81m",izquierdo,24,30/06/1992,30.06.2017,Defensa - Lateral izquierdo,02/08/2016,EMART &amp; SOCCER,Huelva  ,-
3924,tmssl.akamaized.net//bilder/spielerfotos/s_76679_4032_2012_1.jpg?lm=0,Javier Carpio,Javier Carpio Martín,2,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,149.0,"1,78m",derecho,32,06/04/1984,30.06.2018,Defensa - Lateral derecho,16/07/2016,-,Salamanca  ,-
3925,tmssl.akamaized.net//bilder/spielerfotos/s_73161_2296_2012_1.jpg?lm=0,Iván Malón,Iván Malón Aragonés,25,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,350 miles € ,149.0,"1,87m",derecho,30,26/08/1986,30.06.2017,Defensa - Lateral derecho,30/01/2017,EMART &amp; SOCCER,Gandia  ,-
3926,tmssl.akamaized.net//images/portrait/header/215652-1449572788.jpg?lm=1449572885,Rafidine Abdullah,-,24,Comoras,//tmssl.akamaized.net//images/flagge/verysmall/35.png?lm=1396275477,"1,00 mill. € ",149.0,"1,79m",derecho,23,15/01/1994,30.06.2019,Medio campo - Pivote,03/08/2016,BMSPORT,Marseille  ,-
3927,tmssl.akamaized.net//images/portrait/header/225462-1447315334.jpg?lm=1447315785,José Mari,José María Martín Bejarano-Serrano,6,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,149.0,"1,81m",derecho,29,06/12/1987,30.06.2018,Medio campo - Pivote,16/08/2016,Implica-T,Rota (Cádiz)  ,-
3928,tmssl.akamaized.net//bilder/spielerfotos/s_158704_3708_2010_1.jpg?lm=0,Jon Ander Garrido,Jon Ander Garrido Moracia,5,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,149.0,"1,85m",derecho,27,09/10/1989,30.06.2019,Medio campo - Pivote,21/07/2014,EGGO 21 Sports,Bilbao  ,-
3929,tmssl.akamaized.net//images/portrait/header/238865-1447246337.jpg?lm=1447246379,Eddy Silvestre,Eddy Silvestre Pascual Israfilov,16,Azerbaiyán,//tmssl.akamaized.net//images/flagge/verysmall/13.png?lm=1396275450,400 miles € ,149.0,"1,91m",derecho,24,02/08/1992,30.06.2018,Medio campo - Medio centro,18/08/2016,YOU FIRST SPORTS,Roquetas de Mar  ,-
3930,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Salvi Sánchez,Salvador Sánchez Ponce,7,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,149.0,"1,74m",derecho,25,30/03/1991,30.06.2020,Medio campo - Interior derecho,04/07/2015,EMART &amp; SOCCER,Sanlúcar de Barrameda (Cádiz)  ,-
3931,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Nico Hidalgo,Nicolás Hidalgo García,20,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,149.0,"1,76m",-,24,30/04/1992,30.06.2017,Medio campo - Interior derecho,15/07/2016,-,Motril  ,-
3932,tmssl.akamaized.net//images/portrait/header/257062-1481727100.jpg?lm=1481727116,Álvaro García,Álvaro García Rivera,11,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,600 miles € ,149.0,"1,68m",ambidiestro,24,27/10/1992,30.06.2020,Medio campo - Interior izquierdo,19/07/2016,Implica-T,Utrera  ,-
3933,tmssl.akamaized.net//bilder/spielerfotos/s_214468_2867_2012_1.jpg?lm=0,Aitor García,Aitor García Flores,26,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,149.0,"1,73m",derecho,22,25/03/1994,30.06.2019,Medio campo - Interior izquierdo,14/07/2016,Eugenio Botas Asesoria Deportiva,Gibraleón  ,-
3934,tmssl.akamaized.net//images/portrait/header/158057-1447151660.jpg?lm=1447151682,Ager Aketxe,Ager Aketxe Barrutia,23,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,800 miles € ,149.0,"1,74m",izquierdo,23,30/12/1993,30.06.2017,Medio campo - Medio centro ofensivo,30/01/2017,EGGO 21 Sports,Bilbao  ,-
3935,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Jesús Imaz,Jesús Imaz Ballesté,22,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,149.0,"1,75m",derecho,26,26/09/1990,30.06.2018,Delantero - Media punta,27/01/2017,-,Lleida  ,-
3936,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Gastón Del Castillo,Gastón Alexander Del Castillo,30,Argentina,//tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1396275477,200 miles € ,149.0,"1,67m",izquierdo,19,10/06/1997,30.06.2017,Delantero - Media punta,30/08/2016,-,Avellaneda  ,-
3937,tmssl.akamaized.net//bilder/spielerfotos/s_96540_1532_2010_1.jpg?lm=0,Alfredo Ortuño,Alfredo Ortuño Martínez,19,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,"1,00 mill. € ",149.0,"1,82m",ambidiestro,26,21/01/1991,30.06.2017,Delantero - Delantero centro,04/08/2016,-,Yecla  ,-
3938,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Gorka Santamaría,Gorka Santamaría Nos,10,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,149.0,"1,76m",derecho,21,03/07/1995,30.06.2017,Delantero - Delantero centro,20/07/2016,-,Bilbao  ,-
3939,tmssl.akamaized.net//bilder/spielerfotos/s_8186_3709_2012_1.jpg?lm=0,Daniel Güiza,Daniel Güiza González,9,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,149.0,"1,83m",derecho,36,17/08/1980,30.06.2017,Delantero - Delantero centro,31/07/2015,Marco Kirdemir,Jerez de la Frontera  ,-
3940,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Rubén Cruz,Rubén Cruz Gil,18,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,149.0,"1,84m",izquierdo,31,13/10/1985,30.06.2017,Delantero - Delantero centro,05/08/2016,-,Utrera  ,-
3941,tmssl.akamaized.net//bilder/spielerfotos/somebody.jpg?lm=0,Javi Jiménez,Javier Jiménez Camarero,25,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,800 miles € ,150.0,"1,83m",derecho,29,08/06/1987,30.06.2018,Portero,05/07/2016,-,Logroño  ,-
3942,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Sergio Herrera,Sergio Herrera Pirón,1,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,600 miles € ,150.0,"1,92m",-,23,05/06/1993,30.06.2019,Portero,01/07/2016,Acción Sport,Miranda de Ebro  ,-
3943,tmssl.akamaized.net//bilder/spielerfotos/s_57896_4032_2010_1.jpg?lm=0,Queco Piña,Sergio Piña Cousillas,13,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,100 miles € ,150.0,"1,90m",-,36,19/07/1980,30.06.2017,Portero,05/08/2016,-,A Coruña  ,-
3944,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Jair Amador,Jair Amador Silos,2,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,500 miles € ,150.0,"1,90m",izquierdo,27,21/08/1989,30.06.2019,Defensa - Defensa central,01/07/2016,EMART &amp; SOCCER,Sao Jorge de Arroios  ,-
3945,tmssl.akamaized.net//bilder/spielerfotos/s_65342_1433_2009_1.jpg?lm=0,Carlos David,Carlos David Moreno Hernández,4,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,150.0,"1,84m",derecho,30,14/06/1986,30.06.2017,Defensa - Defensa central,15/07/2014,YOU FIRST SPORTS,Mérida  ,-
3946,tmssl.akamaized.net//bilder/spielerfotos/s_75238_16795_2012_2.jpg?lm=0,Iñigo López,Iñigo López Montaña,21,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,150.0,"1,85m",derecho,34,23/07/1982,30.06.2017,Defensa - Defensa central,14/07/2015,-,Logroño  ,-
3947,tmssl.akamaized.net//images/portrait/header/60289-1447249945.jpg?lm=1447249963,Rajko Brezancic,Рајко Брежанчић,20,Serbia,//tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1396275486,400 miles € ,150.0,"1,76m",izquierdo,27,21/08/1989,30.06.2019,Defensa - Lateral izquierdo,29/08/2016,GET11 AG,Vlasenica  ,-
3948,tmssl.akamaized.net//bilder/spielerfotos/s_73166_16576_2012_1.jpg?lm=0,César Soriano,César Soriano Ferrero,16,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,150.0,"1,79m",izquierdo,33,23/04/1983,30.06.2017,Defensa - Lateral izquierdo,07/07/2016,Domingo Sevillano Hernández,Ontinyent  ,-
3949,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Carlos Akapo,Carlos Akapo Martínez,15,Guinea Ecuatorial,//tmssl.akamaized.net//images/flagge/verysmall/8.png?lm=1396275450,300 miles € ,150.0,"1,78m",derecho,23,12/03/1993,30.06.2019,Defensa - Lateral derecho,01/07/2016,-,Elche  ,-
3950,tmssl.akamaized.net//bilder/spielerfotos/s_73257_11596_2010_1.jpg?lm=0,Nagore,-,24,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,150.0,"1,82m",derecho,36,27/12/1980,30.06.2018,Defensa - Lateral derecho,27/01/2016,-,Madrid  ,-
3951,tmssl.akamaized.net//bilder/spielerfotos/s_182882_8512_2014_03_17_1.jpg?lm=0,Franck-Yves Bambock,-,12,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,400 miles € ,150.0,"1,81m",derecho,21,07/04/1995,30.06.2017,Medio campo - Pivote,16/07/2015,-,Douala  ,-
3952,tmssl.akamaized.net//bilder/spielerfotos/s_8108_366_2013_10_17_1.jpg?lm=0,Lluis Sastre,Lluis Sastre Reus,22,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,150.0,"1,74m",derecho,30,26/03/1986,30.06.2019,Medio campo - Medio centro,01/01/2017,Bahía Internacional,Binissalem  ,-
3953,tmssl.akamaized.net//bilder/spielerfotos/s_75820_21957_2012_1.jpg?lm=0,Juan Aguilera,Juan Aguilera Núñez,5,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,150.0,"1,85m",izquierdo,31,13/09/1985,30.06.2018,Medio campo - Medio centro,23/02/2016,Bahía Internacional,Madrid  ,-
3954,tmssl.akamaized.net//bilder/spielerfotos/s_25462_621_2010_2.jpg?lm=0,David López,David López Moreno,23,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,150.0,"1,81m",derecho,34,10/09/1982,30.06.2018,Medio campo - Medio centro,23/09/2016,-,Logroño  ,-
3955,tmssl.akamaized.net//images/portrait/header/147562-1438100234.jpg?lm=1438100254,Alexander González,Alexander David González Sibulo,19,Venezuela,//tmssl.akamaized.net//images/flagge/verysmall/182.png?lm=1396275478,"1,00 mill. € ",150.0,"1,77m",derecho,24,13/09/1992,30.06.2018,Medio campo - Interior derecho,31/01/2016,EUROPE SPORTS GROUP,Maracay  ,-
3956,tmssl.akamaized.net//bilder/spielerfotos/s_162056_13711_2010_1.jpg?lm=0,Gonzalo Melero,Gonzalo Melero Manzanares,8,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,700 miles € ,150.0,"1,83m",derecho,23,02/01/1994,30.06.2017,Medio campo - Medio centro ofensivo,27/07/2016,Bahía Internacional,Madrid  ,-
3957,tmssl.akamaized.net//bilder/spielerfotos/s_26148_5358_2012_1.jpg?lm=0,Juanjo Camacho,Juan José Camacho Barnola,10,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,150.0,"1,80m",izquierdo,36,02/08/1980,30.06.2017,Medio campo - Medio centro ofensivo,01/07/2008,Bahía Internacional,Valencia  ,-
3958,tmssl.akamaized.net//images/portrait/header/162074-1447257251.jpg?lm=1447257285,Álvaro Vadillo,Álvaro Vadillo Cifuentes,17,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,"1,00 mill. € ",150.0,"1,80m",derecho,22,12/09/1994,30.06.2018,Delantero - Extremo izquierdo,18/08/2016,SPAIN SPORT INSURANCE 2011 SL,Puerto Real  ,-
3959,tmssl.akamaized.net//bilder/spielerfotos/s_71918_630_2012_1.jpg?lm=0,David Ferreiro,David Ferreiro Quiroga,7,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,150.0,"1,70m",derecho,28,01/04/1988,30.06.2018,Delantero - Extremo derecho,01/07/2016,YOU FIRST SPORTS,Ourense  ,-
