,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
14640,2252.0,11/12,01/07/2011,Hapoel Tel Aviv,LOSC Lille,"2,00 mill. €",Libre
14641,2252.0,05/06,01/01/2006,Bnei Yehuda,Hapoel Tel Aviv,-,300 miles €
14642,2252.0,04/05,01/01/2005,FC Heartland,Bnei Yehuda,-,700 miles €
14643,2252.0,04/05,01/07/2004,Enyimba Aba,FC Heartland,-,Libre
14644,2253.0,15/16,18/08/2015,Paris SG,LOSC Lille,250 miles €,"1,00 mill. €"
14645,2253.0,13/14,01/07/2013,PSG B,Paris SG,-,-
14646,2253.0,12/13,01/07/2012,Paris SG U19,PSG B,-,-
14647,2254.0,14/15,01/07/2014,LOSC Lille B,LOSC Lille,-,-
14648,2255.0,11/12,01/07/2011,LOSC Lille B,LOSC Lille,-,-
14649,2256.0,11/12,01/07/2011,Loko Moskva,LOSC Lille,"3,20 mill. €","1,50 mill. €"
14650,2256.0,08/09,20/08/2008,Le Mans UC 72,Loko Moskva,"6,50 mill. €","5,50 mill. €"
14651,2256.0,05/06,01/07/2005,OFK Beograd,Le Mans UC 72,50 miles €,Libre
14652,2256.0,01/02,01/01/2002,Proleter Zrenj.,OFK Beograd,-,"1,00 mill. €"
14653,2256.0,01/02,01/07/2001,OFK Beograd,Proleter Zrenj.,-,?
14654,2256.0,00/01,01/07/2000,OFK Belgrad U19,OFK Beograd,-,-
14655,2257.0,16/17,31/01/2017,Avaí FC,LOSC Lille,350 miles €,?
14656,2257.0,15/16,01/01/2016,Avaí,Avaí FC,-,-
14657,2258.0,16/17,31/01/2017,Cerro Porteño,LOSC Lille,-,"2,50 mill. €"
14658,2259.0,16/17,02/07/2016,SC Bastia,LOSC Lille,"2,00 mill. €",Libre
14659,2259.0,12/13,01/07/2012,FC Istres,SC Bastia,800 miles €,Libre
14660,2259.0,10/11,01/07/2010,Paris FC,FC Istres,50 miles €,Libre
14661,2259.0,09/10,01/07/2009,FC Istres,Paris FC,50 miles €,Libre
14662,2259.0,08/09,01/07/2008,Crotone,FC Istres,50 miles €,Libre
14663,2259.0,06/07,01/07/2006,SC Bastia,Crotone,-,Libre
14664,2259.0,05/06,01/07/2005,SC Bastia B,SC Bastia,-,-
14665,2260.0,14/15,27/01/2015,LOSC Lille B,LOSC Lille,-,-
14666,2260.0,13/14,01/07/2013,AS Bakaridjan,LOSC Lille B,-,?
14667,2260.0,11/12,01/07/2011,JMG Bamako,AS Bakaridjan,-,?
14668,2261.0,14/15,01/07/2014,FC Sochaux,LOSC Lille,"4,00 mill. €","1,80 mill. €"
14669,2261.0,11/12,01/07/2011,Le Mans,FC Sochaux,"2,50 mill. €","2,00 mill. €"
14670,2261.0,09/10,01/07/2009,FC Le Mans B,Le Mans UC 72,600 miles €,-
14671,2261.0,08/09,01/07/2008,FC Le Mans U19,FC Le Mans B,-,-
14672,2262.0,07/08,01/07/2007,FC Metz,LOSC Lille,"1,25 mill. €",Libre
14673,2262.0,01/02,01/07/2001,FC Metz B,FC Metz,-,-
14674,2262.0,99/00,01/07/1999,INF Clairefontaine,FC Metz B,-,Libre
14675,2263.0,15/16,16/07/2015,AS Nancy,LOSC Lille,600 miles €,"2,00 mill. €"
14676,2263.0,13/14,01/07/2013,AS Nancy B,AS Nancy,-,-
14677,2264.0,08/09,01/07/2008,Villarreal CF,LOSC Lille,"6,00 mill. €","7,00 mill. €"
14678,2264.0,07/08,30/06/2008,LOSC Lille,Villarreal CF,"6,00 mill. €",Fin de préstamo
14679,2264.0,07/08,21/01/2008,Villarreal CF,LOSC Lille,"8,00 mill. €",Tarifa de préstamo:500 miles €
14680,2264.0,07/08,03/07/2007,G. Bordeaux,Villarreal CF,"7,50 mill. €","8,00 mill. €"
14681,2264.0,03/04,01/07/2003,G. Bordeaux B,G. Bordeaux,-,-
14682,2265.0,16/17,31/01/2017,Braga,LOSC Lille,300 miles €,Tarifa de préstamo:250 miles €
14683,2265.0,16/17,20/10/2016,Braga B,Braga,300 miles €,-
14684,2265.0,16/17,01/07/2016,Covilhã,Braga B,200 miles €,Libre
14685,2265.0,14/15,01/07/2014,Braga B,Covilhã,250 miles €,?
14686,2265.0,13/14,01/07/2013,Paços F. U19,Braga B,-,?
14687,2265.0,12/13,01/07/2012,Valencia Juv. A,Paços F. U19,-,?
14688,2265.0,11/12,01/07/2011,Gondomar Sub-17,Valencia Juv. A,-,?
14689,2265.0,09/10,01/07/2009,Gondomar Sub-15,Gondomar Sub-17,-,-
14690,2265.0,07/08,01/07/2007,Paços CJ,Gondomar Sub-15,-,?
14691,2266.0,16/17,07/07/2016,LOSC Lille B,LOSC Lille,-,-
14692,2266.0,16/17,01/03/2016,AS Real Bamako,LOSC Lille B,-,?
14693,2266.0,15/16,01/07/2015,JMG Bamako,AS Real Bamako,-,?
14694,2267.0,15/16,07/01/2016,Monaco,LOSC Lille,"10,00 mill. €",Préstamo
14695,2267.0,15/16,28/08/2015,Manchester City,Monaco,"4,50 mill. €","12,00 mill. €"
14696,2267.0,14/15,30/06/2015,LOSC Lille,Manchester City,"4,50 mill. €",Fin de préstamo
14697,2267.0,14/15,07/07/2014,Manchester City,LOSC Lille,-,Préstamo
14698,2267.0,12/13,15/08/2012,Man City U18,Manchester City,-,-
14699,2267.0,11/12,01/01/2012,Benfica U17,Man City U18,-,"1,00 mill. €"
14700,2268.0,16/17,31/01/2017,Monaco,LOSC Lille,"1,00 mill. €","3,50 mill. €"
14701,2268.0,16/17,04/01/2017,Standard Lieja,Monaco,"1,50 mill. €",Fin de préstamo
14702,2268.0,16/17,31/08/2016,Monaco,Standard Lieja,"1,50 mill. €",Préstamo
14703,2268.0,15/16,01/07/2015,Olymp. Lyonnais,Monaco,"1,00 mill. €","3,50 mill. €"
14704,2268.0,13/14,01/07/2013,Olymp. Lyon U19,Olymp. Lyonnais,-,-
14705,2269.0,16/17,31/01/2017,Lazio,LOSC Lille,"3,50 mill. €",Préstamo
14706,2269.0,15/16,29/07/2015,AFC Ajax,Lazio,"2,75 mill. €","3,00 mill. €"
14707,2269.0,14/15,01/07/2014,Ajax B,AFC Ajax,200 miles €,-
14708,2269.0,13/14,01/01/2014,Ajax U19,Ajax B,-,-
14709,2269.0,13/14,01/07/2013,Ajax U18,Ajax U19,-,-
14710,2269.0,12/13,01/07/2012,Ajax U17,Ajax U18,-,-
14711,2269.0,10/11,01/07/2010,ADO Youth,Ajax U17,-,?
14712,2270.0,15/16,01/07/2015,OGC Nice,LOSC Lille,"4,00 mill. €","2,40 mill. €"
14713,2270.0,12/13,01/07/2012,Dijon,OGC Nice,"2,00 mill. €",Libre
14714,2270.0,10/11,01/07/2010,Cannes,Dijon,-,Libre
14715,2270.0,07/08,01/07/2007,AS Saint-Étienne B,Cannes,-,Libre
14716,2271.0,16/17,31/08/2016,Red Star FC,LOSC Lille,"1,50 mill. €",Préstamo
14717,2271.0,14/15,01/07/2014,Paris FC,Red Star FC,400 miles €,Libre
14718,2271.0,13/14,06/08/2013,CS Sedan,Paris FC,400 miles €,Libre
14719,2271.0,10/11,14/04/2011,CS Sedan-Ardennes B,CS Sedan,-,-
14720,2272.0,15/16,01/07/2016,LOSC Lille U19,LOSC Lille,-,-
14721,2273.0,16/17,31/01/2017,AFC Ajax,LOSC Lille,"6,50 mill. €","7,00 mill. €"
14722,2273.0,14/15,24/07/2014,Ajax U19,AFC Ajax,-,-
14723,2273.0,13/14,01/07/2013,Sparta U19,Ajax U19,-,5 miles €
14724,2273.0,09/10,01/07/2009,Spartaan Jgd.,Sparta Youth,-,Libre
14725,2273.0,08/09,01/07/2008,Feyenoord Youth,Spartaan Jgd.,-,Libre
14726,2273.0,06/07,01/07/2006,Barendrecht Jgd,Feyenoord Youth,-,Libre
14727,2274.0,16/17,01/07/2016,Swansea City,LOSC Lille,"5,00 mill. €","4,50 mill. €"
14728,2274.0,15/16,30/06/2016,LOSC Lille,Swansea City,"5,00 mill. €",Fin de préstamo
14729,2274.0,15/16,01/02/2016,Swansea City,LOSC Lille,"6,00 mill. €",Préstamo
14730,2274.0,15/16,01/07/2015,Braga,Swansea City,"6,00 mill. €","6,70 mill. €"
14731,2274.0,12/13,01/07/2012,Coimbra,Braga,"3,00 mill. €",Libre
14732,2274.0,08/09,01/07/2008,Tourizense,Coimbra,-,Libre
14733,2274.0,07/08,01/07/2007,FC Oliveira do Hospital,Tourizense,-,?
14734,2275.0,16/17,11/08/2016,KV Oostende,LOSC Lille,"2,50 mill. €",Préstamo
14735,2275.0,16/17,10/08/2016,Reims,KV Oostende,"2,50 mill. €","4,50 mill. €"
14736,2275.0,12/13,23/01/2013,FC Istres,Reims,900 miles €,"1,10 mill. €"
14737,2275.0,09/10,01/07/2009,Istres FC B,FC Istres,-,-
14738,2276.0,15/16,31/08/2015,Olymp. Lyonnais,LOSC Lille,"2,00 mill. €","1,00 mill. €"
14739,2276.0,12/13,01/07/2012,Olymp. Lyon U19,Olymp. Lyonnais,-,-
14740,2277.0,11/12,01/07/2011,CS Sedan,Rennes,"1,00 mill. €",Libre
14741,2277.0,09/10,01/07/2009,SM Caen,CS Sedan,700 miles €,Libre
14742,2277.0,08/09,30/06/2009,OC Vannes,SM Caen,700 miles €,Fin de préstamo
14743,2277.0,08/09,01/07/2008,SM Caen,OC Vannes,500 miles €,Préstamo
14744,2277.0,04/05,01/07/2004,SM Caen B,SM Caen,-,-
14745,2278.0,16/17,23/01/2017,Antalyaspor,Rennes,400 miles €,Libre
14746,2278.0,15/16,25/08/2015,Philadelphia,Antalyaspor,500 miles €,Libre
14747,2278.0,14/15,30/07/2014,CSKA Sofia,Philadelphia,"1,00 mill. €",350 miles €
14748,2278.0,13/14,08/08/2013,KS Samara,CSKA Sofia,500 miles €,Libre
14749,2278.0,12/13,30/06/2013,G. Ajaccio,KS Samara,500 miles €,Fin de préstamo
14750,2278.0,12/13,15/01/2013,KS Samara,G. Ajaccio,900 miles €,Préstamo
14751,2278.0,11/12,30/06/2012,CSKA Sofia,KS Samara,"1,50 mill. €",Fin de préstamo
14752,2278.0,11/12,02/08/2011,KS Samara,CSKA Sofia,800 miles €,Tarifa de préstamo:150 miles €
14753,2278.0,10/11,01/01/2011,Slavia Sofia,KS Samara,900 miles €,600 miles €
14754,2278.0,10/11,31/12/2010,CSKA Sofia,Slavia Sofia,900 miles €,Fin de préstamo
14755,2278.0,10/11,30/08/2010,Slavia Sofia,CSKA Sofia,600 miles €,Tarifa de préstamo:60 miles €
14756,2278.0,09/10,01/07/2009,FC Ryukyu,Slavia Sofia,250 miles €,Libre
14757,2278.0,08/09,01/07/2008,Panetolikos,FC Ryukyu,250 miles €,Libre
14758,2278.0,06/07,01/01/2007,Ethn. Piräus,Panetolikos,50 miles €,Libre
14759,2278.0,06/07,01/07/2006,Heart of Midl.,Ethn. Piräus,50 miles €,-
14760,2278.0,05/06,01/01/2006,Marseille B,Heart of Midl.,50 miles €,Libre
14761,2279.0,14/15,30/06/2015,Atlantas,Rennes,175 miles €,Fin de préstamo
14762,2279.0,14/15,06/01/2015,Rennes,Atlantas,150 miles €,Préstamo
14763,2279.0,14/15,01/01/2015,Atlantas,Rennes,150 miles €,?
14764,2279.0,13/14,23/06/2014,Tauras,Atlantas,50 miles €,?
14765,2279.0,12/13,01/01/2013,Nacionaline futbolo akademija,Tauras,-,?
14766,2280.0,14/15,01/07/2014,Nacional,Rennes,"2,50 mill. €","2,19 mill. €"
14767,2280.0,12/13,01/07/2012,Sporting CP,Nacional,900 miles €,Libre
14768,2280.0,11/12,30/06/2012,Olhanense,Sporting CP,900 miles €,Fin de préstamo
14769,2280.0,10/11,01/07/2010,Sporting CP,Olhanense,150 miles €,Préstamo
14770,2280.0,09/10,01/01/2010,Maputo,Sporting CP,-,166 miles €
14771,2281.0,15/16,06/07/2015,Parma,Rennes,750 miles €,Libre
14772,2281.0,14/15,01/07/2014,Sassuolo,Parma,"1,20 mill. €",100 miles €
14773,2281.0,13/14,21/01/2014,Parma,Sassuolo,"1,00 mill. €",Spielertausch
14774,2281.0,13/14,01/07/2013,Sporting B,Parma,"1,50 mill. €",Libre
14775,2281.0,12/13,01/07/2012,Sporting CP,Sporting B,200 miles €,-
14776,2281.0,11/12,30/06/2012,R. M. Castilla,Sporting CP,200 miles €,Fin de préstamo
14777,2281.0,11/12,01/08/2011,Sporting CP,R. M. Castilla,200 miles €,Préstamo
14778,2281.0,10/11,30/06/2011,Servette FC,Sporting CP,200 miles €,Fin de préstamo
14779,2281.0,10/11,01/07/2010,Sporting CP,Servette FC,-,Préstamo
14780,2281.0,09/10,30/06/2010,Real SC,Sporting CP,-,Fin de préstamo
14781,2281.0,09/10,01/08/2009,Sporting CP,Real SC,-,Préstamo
14782,2281.0,09/10,01/07/2009,Sporting U19,Sporting CP,-,-
14783,2281.0,07/08,01/07/2007,Sporting Sub17,Sporting U19,-,-
14784,2282.0,16/17,05/07/2016,Paradou AC,Rennes,"2,00 mill. €","2,00 mill. €"
14785,2282.0,15/16,30/06/2016,Montpellier,Paradou AC,"2,00 mill. €",Fin de préstamo
14786,2282.0,15/16,01/07/2015,Paradou AC,Montpellier,"1,00 mill. €",Préstamo
14787,2282.0,14/15,30/06/2015,Lierse SK,Paradou AC,"1,00 mill. €",Fin de préstamo
14788,2282.0,14/15,01/07/2014,Paradou AC,Lierse SK,-,Préstamo
14789,2282.0,13/14,01/07/2013,Paradou U21,Paradou AC,-,-
14790,2282.0,12/13,01/12/2012,JMG Algier,Paradou U21,-,-
14791,2283.0,16/17,01/07/2016,Rennes B,Rennes,150 miles €,-
14792,2283.0,15/16,01/07/2015,Rennes U19,Rennes B,-,-
14793,2284.0,13/14,01/07/2013,Paris SG,Rennes,"1,50 mill. €",Libre
14794,2284.0,04/05,01/07/2004,FC Nantes,Paris SG,-,"5,00 mill. €"
14795,2284.0,00/01,01/07/2000,Clermont Foot,FC Nantes,-,Libre
14796,2284.0,99/00,01/07/1999,Clermont,Clermont Foot,-,-
14797,2285.0,16/17,01/07/2016,Rennes B,Rennes,-,-
14798,2285.0,14/15,01/07/2014,Rennes U19,Rennes B,-,-
14799,2286.0,15/16,01/07/2015,Lens,Rennes,"1,50 mill. €",Libre
14800,2286.0,11/12,01/07/2011,Le Mans,Lens,"1,80 mill. €",Libre
14801,2286.0,07/08,01/07/2007,FC Le Mans B,Le Mans UC 72,50 miles €,-
14802,2287.0,15/16,30/06/2016,FC Nantes,Rennes,"1,25 mill. €",Fin de préstamo
14803,2287.0,15/16,17/08/2015,Rennes,FC Nantes,"1,00 mill. €",Préstamo
14804,2287.0,14/15,06/01/2015,FC St. Gallen,Rennes,"1,50 mill. €",750 miles €
14805,2287.0,12/13,01/01/2013,FC Winterthur,FC St. Gallen,300 miles €,100 miles €
14806,2287.0,10/11,31/12/2010,Grasshoppers,FC Winterthur,200 miles €,Fin de préstamo
14807,2287.0,10/11,01/07/2010,FC Winterthur,Grasshoppers,200 miles €,Préstamo
14808,2287.0,09/10,01/01/2010,Winterthur U21,FC Winterthur,50 miles €,-
14809,2288.0,16/17,01/07/2016,Boavista,Rennes,750 miles €,270 miles €
14810,2288.0,13/14,01/07/2013,Braga B,Boavista,150 miles €,Libre
14811,2288.0,12/13,01/07/2012,Braga U19,Braga B,-,-
14812,2288.0,10/11,01/07/2010,Belenenses U19,Braga U19,-,Libre
14813,2288.0,09/10,01/07/2009,Sporting Sub17,Belenenses U19,-,Libre
14814,2288.0,08/09,01/07/2008,Sporting Sub-15,Sporting Sub17,-,-
14815,2288.0,06/07,01/07/2006,Sporting CJ,Sporting Sub-15,-,-
14816,2289.0,16/17,01/07/2016,Rennes B,Rennes,-,-
14817,2290.0,06/07,01/07/2006,Rennes B,Rennes,50 miles €,-
14818,2291.0,14/15,30/06/2015,Lens,Rennes,"2,50 mill. €",Fin de préstamo
14819,2291.0,14/15,03/02/2015,Rennes,Lens,"2,00 mill. €",Préstamo
14820,2291.0,14/15,02/02/2015,Lens,Rennes,"2,00 mill. €","3,00 mill. €"
14821,2291.0,14/15,01/07/2014,RC Lens B,Lens,-,-
14822,2291.0,13/14,01/07/2013,RC Lens U19,RC Lens B,-,-
14823,2292.0,15/16,12/08/2015,Olymp. Lyonnais,Rennes,"1,25 mill. €","1,00 mill. €"
14824,2292.0,12/13,01/07/2012,Olymp. Lyon B,Olymp. Lyonnais,-,-
14825,2292.0,11/12,01/07/2011,Olymp. Lyon U19,Olymp. Lyon B,-,-
14826,2293.0,14/15,04/08/2014,SC Freiburg,Rennes,"3,00 mill. €","1,60 mill. €"
14827,2293.0,13/14,01/07/2013,Sporting CP,SC Freiburg,"3,00 mill. €",400 miles €
14828,2293.0,12/13,30/06/2013,FC Sion,Sporting CP,"3,00 mill. €",Fin de préstamo
14829,2293.0,12/13,01/01/2013,Sporting CP,FC Sion,"3,50 mill. €",Tarifa de préstamo:300 miles €
14830,2293.0,12/13,03/07/2012,St-Étienne,Sporting CP,"3,50 mill. €",Libre
14831,2293.0,11/12,30/06/2012,Udinese Calcio,St-Étienne,"3,50 mill. €",Fin de préstamo
14832,2293.0,11/12,05/01/2012,St-Étienne,Udinese Calcio,"3,50 mill. €",Tarifa de préstamo:500 miles €
14833,2293.0,11/12,30/12/2011,Leicester City,St-Étienne,"3,50 mill. €",Fin de préstamo
14834,2293.0,11/12,04/08/2011,St-Étienne,Leicester City,"3,50 mill. €",Tarifa de préstamo:500 miles €
14835,2293.0,10/11,30/06/2011,Chievo Verona,St-Étienne,"4,20 mill. €",Fin de préstamo
14836,2293.0,10/11,30/08/2010,St-Étienne,Chievo Verona,"4,80 mill. €",Tarifa de préstamo:500 miles €
14837,2293.0,09/10,09/07/2009,Manchester City,St-Étienne,"5,50 mill. €","3,50 mill. €"
14838,2293.0,07/08,14/07/2007,FC Sion,Manchester City,"1,00 mill. €","5,50 mill. €"
14839,2293.0,04/05,01/07/2004,FC Sion U21,FC Sion,-,-
14840,2293.0,03/04,01/07/2003,Sion U18,FC Sion U21,-,-
14841,2294.0,16/17,01/07/2016,G. Bordeaux,Rennes,"3,50 mill. €",Libre
14842,2294.0,14/15,31/01/2015,Paris SG,G. Bordeaux,"4,00 mill. €",700 miles €
14843,2294.0,13/14,30/06/2014,Toulouse,Paris SG,"6,00 mill. €",Fin de préstamo
14844,2294.0,13/14,21/08/2013,Paris SG,Toulouse,"7,00 mill. €",Préstamo
14845,2294.0,06/07,01/07/2006,PSG B,Paris SG,-,-
14846,2295.0,16/17,01/07/2016,Rennes B,Rennes,-,-
14847,2295.0,14/15,01/07/2014,Rennes U19,Rennes B,-,-
14848,2296.0,14/15,01/07/2014,Ajaccio,Rennes,"1,50 mill. €",Libre
14849,2296.0,08/09,01/07/2008,AC Ajaccio B,Ajaccio,-,-
14850,2297.0,15/16,30/06/2016,Clermont Foot,Rennes,"1,25 mill. €",Fin de préstamo
14851,2297.0,15/16,26/08/2015,Rennes,Clermont Foot,800 miles €,Préstamo
14852,2297.0,14/15,30/06/2015,Clermont Foot,Rennes,800 miles €,Fin de préstamo
14853,2297.0,14/15,07/12/2014,Rennes,Clermont Foot,750 miles €,Préstamo
14854,2297.0,13/14,01/07/2013,Rennes B,Rennes,-,-
14855,2297.0,12/13,01/07/2012,Rennes U19,Rennes B,-,-
14856,2298.0,15/16,30/06/2016,Torino,Rennes,"1,40 mill. €",Fin de préstamo
14857,2298.0,15/16,29/06/2016,Perugia,Torino,"1,40 mill. €",Fin de préstamo
14858,2298.0,15/16,31/01/2016,Torino,Perugia,"1,40 mill. €",Préstamo
14859,2298.0,15/16,31/08/2015,Rennes,Torino,"1,75 mill. €",Préstamo
14860,2298.0,14/15,30/07/2014,FC Sochaux,Rennes,"1,00 mill. €","1,00 mill. €"
14861,2298.0,12/13,01/07/2012,FC Sochaux B,FC Sochaux,-,-
14862,2298.0,10/11,01/07/2010,FC Sochaux U19,FC Sochaux B,-,-
14863,2299.0,15/16,14/09/2015,Sin equipo,Rennes,"4,00 mill. €",-
14864,2299.0,15/16,01/07/2015,Olymp. Lyonnais,Sin equipo,"4,00 mill. €",-
14865,2299.0,10/11,25/08/2010,G. Bordeaux,Olymp. Lyonnais,"22,50 mill. €","22,00 mill. €"
14866,2299.0,09/10,01/07/2009,AC Milan,G. Bordeaux,"18,50 mill. €","13,50 mill. €"
14867,2299.0,08/09,30/06/2009,G. Bordeaux,AC Milan,"18,50 mill. €",Fin de préstamo
14868,2299.0,08/09,01/07/2008,AC Milan,G. Bordeaux,"5,50 mill. €","Tarifa de préstamo:1,40 mill. €"
14869,2299.0,06/07,01/07/2006,Rennes,AC Milan,"3,50 mill. €","4,50 mill. €"
14870,2299.0,04/05,01/07/2004,Rennes B,Rennes,-,-
14871,2299.0,03/04,01/07/2003,Rennes U19,Rennes B,-,-
14872,2300.0,15/16,30/06/2016,Dijon,Rennes,"1,00 mill. €",Fin de préstamo
14873,2300.0,15/16,31/08/2015,Rennes,Dijon,"1,00 mill. €",Préstamo
14874,2300.0,14/15,30/06/2015,Stade Laval,Rennes,"1,00 mill. €",Fin de préstamo
14875,2300.0,14/15,01/09/2014,Rennes,Stade Laval,500 miles €,Préstamo
14876,2300.0,13/14,01/07/2013,Rennes B,Rennes,-,-
14877,2300.0,12/13,01/07/2012,Rennes U19,Rennes B,-,-
14878,2301.0,16/17,04/07/2016,Rennes B,Rennes,-,-
14879,2301.0,15/16,08/11/2015,Sin equipo,Rennes B,-,-
14880,2301.0,14/15,01/07/2014,SM Caen B,Sin equipo,-,-
14881,2302.0,16/17,01/07/2016,Rennes B,Rennes,-,-
14882,2302.0,14/15,01/07/2014,Rennes U19,Rennes B,-,-
14883,2303.0,16/17,30/01/2017,Al-Ahli,Rennes,"1,30 mill. €",?
14884,2303.0,15/16,01/07/2015,AS Vita Club,Al-Ahli,-,Libre
14885,2304.0,16/17,31/01/2017,LOSC Lille,Rennes,"1,00 mill. €",Libre
14886,2304.0,15/16,07/01/2016,Sin equipo,LOSC Lille,"5,00 mill. €",-
14887,2304.0,15/16,06/10/2015,West Ham Utd.,Sin equipo,"5,00 mill. €",-
14888,2304.0,14/15,01/09/2014,Marseille,West Ham Utd.,"4,75 mill. €","1,00 mill. €"
14889,2304.0,13/14,30/06/2014,West Brom,Marseille,"5,00 mill. €",Fin de préstamo
14890,2304.0,13/14,02/09/2013,Marseille,West Brom,"4,50 mill. €",Préstamo
14891,2304.0,11/12,01/07/2011,FC Lorient,Marseille,"6,50 mill. €",Libre
14892,2304.0,08/09,01/07/2008,CS Sedan,FC Lorient,"1,70 mill. €",Libre
14893,2304.0,04/05,01/07/2004,CS Sedan-Ardennes B,CS Sedan,-,-
14894,2304.0,03/04,01/07/2003,Cannes B,CS Sedan-Ardennes B,-,Libre
14895,2305.0,15/16,01/07/2015,FC Basel,Rennes,"2,00 mill. €","2,00 mill. €"
14896,2305.0,14/15,30/06/2015,SC Bastia,FC Basel,"2,00 mill. €",Fin de préstamo
14897,2305.0,14/15,01/02/2015,FC Basel,SC Bastia,"1,50 mill. €",Préstamo
14898,2305.0,13/14,16/08/2013,VfL Wolfsburg,FC Basel,"2,00 mill. €","2,00 mill. €"
14899,2305.0,12/13,30/06/2013,FC Sochaux,VfL Wolfsburg,"2,00 mill. €",Fin de préstamo
14900,2305.0,12/13,31/01/2013,VfL Wolfsburg,FC Sochaux,"2,50 mill. €",Tarifa de préstamo:200 miles €
14901,2305.0,12/13,30/01/2013,FC Augsburg,VfL Wolfsburg,"2,50 mill. €",Fin de préstamo
14902,2305.0,12/13,10/07/2012,VfL Wolfsburg,FC Augsburg,"6,00 mill. €",Tarifa de préstamo:100 miles €
14903,2305.0,11/12,04/01/2012,FC Sion,VfL Wolfsburg,"4,50 mill. €","5,80 mill. €"
14904,2305.0,10/11,01/07/2010,FC Sion U21,FC Sion,50 miles €,-
14905,2305.0,09/10,01/09/2009,Real Sociedad B,FC Sion U21,50 miles €,Libre
14906,2305.0,07/08,01/07/2007,FC Nantes B,Real Sociedad B,-,Libre
14907,2305.0,06/07,01/07/2006,FC Nantes U19,FC Nantes B,-,-
14908,2306.0,16/17,09/01/2017,Olymp. Lyonnais,Rennes,600 miles €,Préstamo
14909,2306.0,15/16,13/08/2015,Olymp. Lyon B,Olymp. Lyonnais,-,-
14910,2306.0,14/15,01/07/2014,Olymp. Lyon U19,Olymp. Lyon B,-,-
14911,2307.0,13/14,30/06/2014,Dijon,FC Lorient,"1,00 mill. €",Fin de préstamo
14912,2307.0,13/14,23/08/2013,FC Lorient,Dijon,700 miles €,Préstamo
14913,2307.0,10/11,01/07/2010,Lorient B,FC Lorient,-,-
14914,2307.0,09/10,01/07/2009,FC Chamois Niort B,Lorient B,-,Libre
14915,2308.0,16/17,01/07/2016,FC Niort,FC Lorient,800 miles €,Libre
14916,2308.0,12/13,01/07/2012,SC Amiens,FC Niort,-,Libre
14917,2308.0,11/12,30/06/2012,FC Niort,SC Amiens,-,Fin de préstamo
14918,2308.0,11/12,01/07/2011,SC Amiens,FC Niort,-,Préstamo
14919,2308.0,08/09,01/07/2008,SC Amiens B,SC Amiens,-,-
14920,2309.0,16/17,01/07/2016,Lorient B,FC Lorient,-,-
14921,2309.0,13/14,01/07/2013,FC Lorient U19,Lorient B,-,-
14922,2310.0,16/17,11/01/2017,SC Bastia,FC Lorient,"1,50 mill. €","2,00 mill. €"
14923,2310.0,14/15,03/07/2014,FC Sochaux,SC Bastia,"1,75 mill. €",Libre
14924,2310.0,09/10,01/07/2009,FC Sochaux B,FC Sochaux,-,-
14925,2311.0,15/16,31/08/2015,AC Le Havre,FC Lorient,800 miles €,"1,50 mill. €"
14926,2311.0,13/14,01/07/2013,US Boulogne,AC Le Havre,"1,00 mill. €",?
14927,2311.0,12/13,30/06/2013,AC Le Havre,US Boulogne,"1,00 mill. €",Fin de préstamo
14928,2311.0,12/13,28/07/2012,US Boulogne,AC Le Havre,600 miles €,Préstamo
14929,2311.0,08/09,01/07/2008,Desconocido,US Boulogne,-,Libre
14930,2312.0,11/12,31/01/2012,CS Sedan,FC Lorient,"1,00 mill. €","2,00 mill. €"
14931,2312.0,10/11,01/07/2010,AFC Compiègne,CS Sedan,-,Libre
14932,2312.0,08/09,01/07/2008,RC Epernay,AFC Compiègne,-,Libre
14933,2312.0,05/06,01/07/2005,eigene U19,RC Epernay,-,-
14934,2313.0,16/17,08/09/2016,Sin equipo,FC Lorient,800 miles €,-
14935,2313.0,16/17,31/08/2016,Espanyol,Sin equipo,800 miles €,-
14936,2313.0,15/16,16/08/2015,Sporting CP,Espanyol,"1,50 mill. €",Libre
14937,2313.0,15/16,18/07/2015,Lazio,Sporting CP,"1,50 mill. €",Libre
14938,2313.0,12/13,27/08/2012,G. Bordeaux,Lazio,"4,00 mill. €","1,50 mill. €"
14939,2313.0,09/10,28/07/2009,FC Lorient,G. Bordeaux,"3,00 mill. €","4,00 mill. €"
14940,2313.0,07/08,01/07/2007,AJ Auxerre,FC Lorient,"1,30 mill. €",700 miles €
14941,2313.0,06/07,30/06/2007,FC Lorient,AJ Auxerre,"1,30 mill. €",Fin de préstamo
14942,2313.0,06/07,01/08/2006,AJ Auxerre,FC Lorient,500 miles €,Préstamo
14943,2313.0,05/06,30/06/2006,CS Sedan,AJ Auxerre,500 miles €,Fin de préstamo
14944,2313.0,05/06,01/07/2005,AJ Auxerre,CS Sedan,500 miles €,Préstamo
14945,2313.0,04/05,01/07/2004,RSC Charleroi,AJ Auxerre,-,750 miles €
14946,2313.0,03/04,01/07/2003,RC Paris,RSC Charleroi,-,45 miles €
14947,2313.0,02/03,01/07/2002,Racing 92 U19,RC Paris,-,-
14948,2314.0,16/17,01/11/2016,Lorient B,FC Lorient,-,-
14949,2314.0,15/16,06/01/2015,Satellite FC,Lorient B,-,?
