,Avatar,Nombre,Nombre_Completo,Dorsal,Nacionalidad,bandera_pais,valor,Equipo,Altura,Pie,Edad,Fecha_nacimiento,Contrato_hasta,Posicion,Fichado,Agente,Lugar_nacimiento,Proveedror
4081,tmssl.akamaized.net//images/portrait/header/127202-1449740932.jpg?lm=1449741017,Matz Sels,-,28,Bélgica,//tmssl.akamaized.net//images/flagge/verysmall/19.png?lm=1396275450,"6,50 mill. € ",156.0,"1,88m",derecho,24,26/02/1992,30.06.2021,Portero,01/07/2016,Sin agente,Lint  ,-
4082,tmssl.akamaized.net//bilder/spielerfotos/s_99397_703_2013_09_26_1.jpg?lm=0,Karl Darlow,-,26,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"2,50 mill. € ",156.0,"1,85m",derecho,26,08/10/1990,30.06.2020,Portero,09/08/2014,Unique Sports Management,Northampton  ,-
4083,tmssl.akamaized.net//bilder/spielerfotos/s_39037_762_2012_1.jpg?lm=0,Rob Elliot,Robert Elliot,21,Irlanda,//tmssl.akamaized.net//images/flagge/verysmall/72.png?lm=1396275478,"1,50 mill. € ",156.0,"1,90m",-,30,30/04/1986,30.06.2020,Portero,30/08/2011,The Players Agency LLP,Greenwich  ,-
4084,tmssl.akamaized.net//bilder/spielerfotos/s_203348_58_2012_1.jpg?lm=0,Chancel Mbemba,Chancel Mbemba Mangulu,18,República Democrática del Congo,//tmssl.akamaized.net//images/flagge/verysmall/193.png?lm=1396275486,"10,00 mill. € ",156.0,"1,82m",derecho,22,08/08/1994,30.06.2020,Defensa - Defensa central,30/07/2015,Trois Sportmanagement,Kinshasa  ,-
4085,tmssl.akamaized.net//images/portrait/header/98240-1410950237.jpg?lm=1433145109,Ciaran Clark,-,2,Irlanda,//tmssl.akamaized.net//images/flagge/verysmall/72.png?lm=1396275478,"5,00 mill. € ",156.0,"1,88m",izquierdo,27,26/09/1989,30.06.2021,Defensa - Defensa central,03/08/2016,Gregor Machulik,Harrow  ,-
4086,tmssl.akamaized.net//bilder/spielerfotos/s_121385_164_2013_03_05_1.jpg?lm=0,Grant Hanley,-,5,Escocia,//tmssl.akamaized.net//images/flagge/verysmall/190.png?lm=1396275477,"4,50 mill. € ",156.0,"1,88m",derecho,25,20/11/1991,30.06.2021,Defensa - Defensa central,21/07/2016,-,Dumfries  ,-
4087,tmssl.akamaized.net//bilder/spielerfotos/s_183318_703_2013_06_14_1.jpg?lm=0,Jamaal Lascelles,-,6,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"4,00 mill. € ",156.0,"1,89m",derecho,23,11/11/1993,30.06.2020,Defensa - Defensa central,09/08/2014,Unique Sports Management,Derby  ,-
4088,tmssl.akamaized.net//bilder/spielerfotos/s_179471_762_2012_1.jpg?lm=0,Curtis Good,Curtis Edward Good,38,Australia,//tmssl.akamaized.net//images/flagge/verysmall/12.png?lm=1396275478,350 miles € ,156.0,"1,87m",izquierdo,23,23/03/1993,30.06.2018,Defensa - Defensa central,31/07/2012,The Pitch management,Melbourne  ,-
4089,tmssl.akamaized.net//images/portrait/header/170321-1414660536.jpg?lm=1433143796,Paul Dummett,-,3,Gales,//tmssl.akamaized.net//images/flagge/verysmall/191.png?lm=1396275486,"3,50 mill. € ",156.0,"1,83m",izquierdo,25,26/09/1991,30.06.2018,Defensa - Lateral izquierdo,01/07/2010,Soccertalents,Newcastle upon Tyne  ,-
4090,tmssl.akamaized.net//images/portrait/header/139173-1448983621.jpg?lm=1448983658,Achraf Lazaar,أشرف لزعر,7,Marruecos,//tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1396275477,"3,00 mill. € ",156.0,"1,84m",izquierdo,25,22/01/1992,30.06.2021,Defensa - Lateral izquierdo,28/08/2016,Marco Kirdemir,Casablanca  ,-
4091,tmssl.akamaized.net//bilder/spielerfotos/s_170929_1159_2013_01_10_1.jpg?lm=0,Massadio Haidara,Massadio Haïdara,19,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,50 mill. € ",156.0,"1,79m",izquierdo,24,02/12/1992,30.06.2018,Defensa - Lateral izquierdo,24/01/2013,-,Trappes  ,-
4092,tmssl.akamaized.net//images/portrait/header/255916-1402914444.jpg?lm=1433144128,DeAndre Yedlin,DeAndre Roselle Yedlin,22,Estados Unidos,//tmssl.akamaized.net//images/flagge/verysmall/184.png?lm=1396275478,"4,00 mill. € ",156.0,"1,73m",derecho,23,09/07/1993,30.06.2021,Defensa - Lateral derecho,24/08/2016,James Grant Sports Management,"Seattle, Washington  ",adidas
4093,tmssl.akamaized.net//images/portrait/header/29055-1447152528.jpg?lm=1447152576,Jesús Gámez,Jesús Gámez Duarte,27,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,"3,50 mill. € ",156.0,"1,82m",derecho,31,10/04/1985,30.06.2018,Defensa - Lateral derecho,08/07/2016,Manuel García Quilón,Fuengirola  ,Nike
4094,tmssl.akamaized.net//bilder/spielerfotos/s_61644_289_2013_03_08_1.jpg?lm=0,Jack Colback,Jack Raymond Colback,4,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"6,50 mill. € ",156.0,"1,77m",izquierdo,27,24/10/1989,30.06.2019,Medio campo - Pivote,01/07/2014,Mioc &amp; Prskalo,Killingworth  ,-
4095,tmssl.akamaized.net//bilder/spielerfotos/s_30670_762_2013_05_07_1.jpg?lm=0,Vurnon Anita,Vurnon San Benito Anita,8,Países Bajos,//tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1396275478,"4,00 mill. € ",156.0,"1,66m",derecho,27,04/04/1989,30.06.2017,Medio campo - Pivote,16/08/2012,Perfect!,Willemstad  ,adidas
4096,tmssl.akamaized.net//images/portrait/header/206225-1476271860.jpg?lm=1476271903,Isaac Hayden,Isaac Scot Hayden,14,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"2,00 mill. € ",156.0,"1,87m",derecho,21,22/03/1995,30.06.2021,Medio campo - Pivote,11/07/2016,-,Chelmsford  ,Puma
4097,tmssl.akamaized.net//bilder/spielerfotos/s_71292_31_2013_06_07_1.jpg?lm=0,Jonjo Shelvey,-,12,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"11,00 mill. € ",156.0,"1,84m",derecho,24,27/02/1992,30.06.2021,Medio campo - Medio centro,12/01/2016,Stellar Football Ltd,Romford  ,-
4098,tmssl.akamaized.net//bilder/spielerfotos/s_70950_379_2012_1.jpg?lm=0,Mohamed Diamé,-,15,Senegal,//tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1396275486,"6,00 mill. € ",156.0,"1,81m",derecho,29,14/06/1987,30.06.2019,Medio campo - Medio centro,03/08/2016,ISG,Créteil  ,Nike
4099,tmssl.akamaized.net//images/portrait/header/92469-1430210819.jpg?lm=1433145065,Matt Ritchie,Matthew Thomas Ritchie,11,Escocia,//tmssl.akamaized.net//images/flagge/verysmall/190.png?lm=1396275477,"8,00 mill. € ",156.0,"1,73m",izquierdo,27,10/09/1989,30.06.2021,Medio campo - Interior derecho,01/07/2016,-,Gosport  ,-
4100,tmssl.akamaized.net//bilder/spielerfotos/s_76560_762_2012_1.jpg?lm=0,Haris Vuckic,Haris Vučkić,-,Eslovenia,//tmssl.akamaized.net//images/flagge/verysmall/155.png?lm=1396275477,750 miles € ,156.0,"1,87m",izquierdo,24,21/08/1992,30.06.2017,Medio campo - Medio centro ofensivo,01/01/2009,SEG,Ljubljana  ,-
4101,tmssl.akamaized.net//bilder/spielerfotos/s_23825_762_2013_05_07_1.jpg?lm=0,Yoan Gouffran,-,20,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"3,00 mill. € ",156.0,"1,75m",derecho,30,25/05/1986,30.06.2017,Delantero - Extremo izquierdo,23/01/2013,Miembro de su familia,Villeneuve-Saint-Georges  ,-
4102,tmssl.akamaized.net//images/portrait/header/258188-1414660612.jpg?lm=1433144138,Rolando Aarons,-,16,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"1,00 mill. € ",156.0,"1,75m",izquierdo,21,16/11/1995,30.06.2021,Delantero - Extremo izquierdo,01/07/2014,Base Soccer Agency Ltd,Kingston  ,-
4103,tmssl.akamaized.net//bilder/spielerfotos/s_186997_720_2012_1.jpg?lm=0,Christian Atsu,Christian Atsu Twasam,30,Ghana,//tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1396275450,"3,00 mill. € ",156.0,"1,72m",izquierdo,25,10/01/1992,31.05.2017,Delantero - Extremo derecho,31/08/2016,firsteleven ISM,Ada Foah  ,Nike
4104,tmssl.akamaized.net//images/portrait/header/51152-1464163916.jpg?lm=1464163938,Aleksandar Mitrovic,Александар Митровић,45,Serbia,//tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1396275486,"12,00 mill. € ",156.0,"1,89m",derecho,22,16/09/1994,30.06.2020,Delantero - Delantero centro,21/07/2015,Sin resolverse,Smederevo  ,-
4105,tmssl.akamaized.net//images/portrait/header/246968-1414660679.jpg?lm=1433144107,Ayoze Pérez,Ayoze Pérez Gutiérrez,17,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,"8,00 mill. € ",156.0,"1,78m",derecho,23,29/07/1993,30.06.2021,Delantero - Delantero centro,01/07/2014,Kick Unit Austria,Santa Cruz de Tenerife  ,-
4106,tmssl.akamaized.net//bilder/spielerfotos/s_196522_873_2013_09_26_1.jpg?lm=0,Dwight Gayle,Dwight Devon Boyd Gayle,9,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"6,00 mill. € ",156.0,"1,77m",derecho,26,20/10/1990,30.06.2021,Delantero - Delantero centro,01/07/2016,Unique Sports Management,London  ,-
4107,tmssl.akamaized.net//images/portrait/header/92381-1475846378.jpg?lm=1475846424,Sammy Ameobi,Samuel Oluwaseyi J. Ameobi,34,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"3,50 mill. € ",156.0,"1,94m",izquierdo,24,01/05/1992,30.06.2017,Delantero - Delantero centro,01/07/2011,Key Sports Managment Ltd.,Newcastle upon Tyne  ,-
4108,tmssl.akamaized.net//images/portrait/header/31312-1464869729.jpg?lm=1464869749,Daryl Murphy,-,33,Irlanda,//tmssl.akamaized.net//images/flagge/verysmall/72.png?lm=1396275478,"2,00 mill. € ",156.0,"1,89m",izquierdo,33,15/03/1983,30.06.2018,Delantero - Delantero centro,28/08/2016,-,Waterford  ,-
4109,tmssl.akamaized.net//bilder/spielerfotos/s_49319_350_2009_1.jpg?lm=0,Mark Bunn,Mark John Bunn,31,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,750 miles € ,157.0,"1,83m",derecho,32,16/11/1984,30.06.2017,Portero,09/07/2015,World in Motion,London  ,-
4110,tmssl.akamaized.net//bilder/spielerfotos/s_110867_405_2012_1.jpg?lm=0,Jed Steer,Jed John Steer,13,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,500 miles € ,157.0,"1,82m",izquierdo,24,23/09/1992,30.06.2019,Portero,01/07/2013,-,Norwich  ,-
4111,tmssl.akamaized.net//bilder/spielerfotos/s_110864_9251_2013_06_14_1.jpg?lm=0,Sam Johnstone,Samuel Luke Johnstone,34,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,250 miles € ,157.0,"1,93m",derecho,23,25/03/1993,31.05.2017,Portero,05/01/2017,James Grant Sports Management,Preston  ,-
4112,tmssl.akamaized.net//images/portrait/header/73482-1456301871.jpg?lm=1456301929,James Chester,James Grant Chester,12,Gales,//tmssl.akamaized.net//images/flagge/verysmall/191.png?lm=1396275486,"6,00 mill. € ",157.0,"1,77m",derecho,28,23/01/1989,30.06.2020,Defensa - Defensa central,12/08/2016,-,Warrington  ,-
4113,tmssl.akamaized.net//images/portrait/header/32617-1409567817.jpg?lm=1433144334,Micah Richards,Micah Lincoln Richards,4,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"4,50 mill. € ",157.0,"1,80m",derecho,28,24/06/1988,30.06.2019,Defensa - Defensa central,01/07/2015,SEM Group plc.,Birmingham  ,adidas
4114,tmssl.akamaized.net//bilder/spielerfotos/s_37152_989_2013_11_07_1.jpg?lm=0,Tommy Elphick,-,6,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"3,00 mill. € ",157.0,"1,80m",derecho,29,07/09/1987,30.06.2019,Defensa - Defensa central,01/07/2016,Volenti Ltd,Brighton  ,-
4115,tmssl.akamaized.net//images/portrait/header/62638-1410950146.jpg?lm=1433144840,Nathan Baker,Nathan Luke Baker,2,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"2,50 mill. € ",157.0,"1,89m",izquierdo,25,23/04/1991,30.06.2019,Defensa - Defensa central,01/07/2009,-,Worcester  ,Nike
4116,tmssl.akamaized.net//images/portrait/header/241229-1413962450.jpg?lm=1433144083,Jordan Amavi,Jordan Kevin Amavi,23,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"10,00 mill. € ",157.0,"1,76m",izquierdo,22,09/03/1994,30.06.2020,Defensa - Lateral izquierdo,18/07/2015,GROUPE USM,Toulon  ,-
4117,tmssl.akamaized.net//images/portrait/header/67416-1456302530.jpg?lm=1456302563,Neil Taylor,Neil John Taylor,3,Gales,//tmssl.akamaized.net//images/flagge/verysmall/191.png?lm=1396275486,"6,00 mill. € ",157.0,"1,76m",izquierdo,28,07/02/1989,30.06.2021,Defensa - Lateral izquierdo,31/01/2017,-,St Asaph  ,-
4118,tmssl.akamaized.net//images/portrait/header/126014-1410950636.jpg?lm=1433143554,Leandro Bacuna,Leandro Jones Johan Bacuna,7,Curazao,//tmssl.akamaized.net//images/flagge/verysmall/260.png?lm=1396275450,"3,00 mill. € ",157.0,"1,87m",derecho,25,21/08/1991,30.06.2020,Defensa - Lateral derecho,01/07/2013,-,Groningen  ,-
4119,tmssl.akamaized.net//images/portrait/header/9619-1410950421.jpg?lm=1433145096,Alan Hutton,-,21,Escocia,//tmssl.akamaized.net//images/flagge/verysmall/190.png?lm=1396275477,"2,00 mill. € ",157.0,"1,85m",derecho,32,30/11/1984,30.06.2017,Defensa - Lateral derecho,31/08/2011,Soccermanagement GB,Glasgow  ,-
4120,tmssl.akamaized.net//images/portrait/header/55687-1406794757.jpg?lm=1433144741,Ritchie De Laet,Ritchie Ria Alfons De Laet,27,Bélgica,//tmssl.akamaized.net//images/flagge/verysmall/19.png?lm=1396275450,"2,00 mill. € ",157.0,"1,86m",derecho,28,28/11/1988,30.06.2019,Defensa - Lateral derecho,23/08/2016,-,Antwerpen  ,-
4121,tmssl.akamaized.net//images/portrait/header/324223-1485342264.jpg?lm=1485342284,James Bree,James Patrick Bree,16,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,250 miles € ,157.0,"1,78m",derecho,19,11/10/1997,30.06.2021,Defensa - Lateral derecho,25/01/2017,-,Wakefield  ,-
4122,tmssl.akamaized.net//bilder/spielerfotos/s_28336_873_2013_09_26_1.jpg?lm=0,Mile Jedinak,Michael John Jedinak,25,Australia,//tmssl.akamaized.net//images/flagge/verysmall/12.png?lm=1396275478,"5,00 mill. € ",157.0,"1,89m",derecho,32,03/08/1984,30.06.2019,Medio campo - Pivote,17/08/2016,Playmaker Football Management,Sydney  ,-
4123,tmssl.akamaized.net//images/portrait/header/251289-1463472643.jpg?lm=1463472673,Jordan Lyden,Jordan David Lyden,38,Australia,//tmssl.akamaized.net//images/flagge/verysmall/12.png?lm=1396275478,500 miles € ,157.0,"1,78m",derecho,21,30/01/1996,30.06.2019,Medio campo - Pivote,01/01/2016,-,Perth  ,-
4124,tmssl.akamaized.net//images/portrait/header/34453-1473156196.jpg?lm=1473156222,Birkir Bjarnason,-,20,Islandia,//tmssl.akamaized.net//images/flagge/verysmall/73.png?lm=1396275486,"3,00 mill. € ",157.0,"1,84m",derecho,28,27/05/1988,30.06.2020,Medio campo - Medio centro,25/01/2017,Jim Solbakken,Akureyri  ,-
4125,tmssl.akamaized.net//images/portrait/header/44794-1407411971.jpg?lm=1433144599,Henri Lansbury,Henri George Lansbury,5,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"2,00 mill. € ",157.0,"1,83m",derecho,26,12/10/1990,30.06.2021,Medio campo - Medio centro,20/01/2017,Key Sports Managment Ltd.,London  ,-
4126,tmssl.akamaized.net//bilder/spielerfotos/s_110861_405_2012_1.jpg?lm=0,Gary Gardner,-,22,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"2,00 mill. € ",157.0,"1,86m",derecho,24,29/06/1992,30.06.2020,Medio campo - Medio centro,01/07/2011,James Grant Sports Management,Solihull  ,-
4127,tmssl.akamaized.net//images/portrait/header/61653-1471862452.jpg?lm=1471862482,Conor Hourihane,-,14,Irlanda,//tmssl.akamaized.net//images/flagge/verysmall/72.png?lm=1396275478,500 miles € ,157.0,"1,81m",derecho,26,02/02/1991,30.06.2020,Medio campo - Medio centro,26/01/2017,James Grant Sports Management,Cork  ,-
4128,tmssl.akamaized.net//bilder/spielerfotos/s_83430_641_2013_11_07_1.jpg?lm=0,Albert Adomah,Albert Danquah Adomah,37,Ghana,//tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1396275450,"2,00 mill. € ",157.0,"1,85m",derecho,29,13/12/1987,30.06.2020,Medio campo - Interior derecho,31/08/2016,Sin agente,London  ,-
4129,tmssl.akamaized.net//images/portrait/header/203460-1410950653.jpg?lm=1433143959,Jack Grealish,-,40,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"4,50 mill. € ",157.0,"1,75m",derecho,21,10/09/1995,30.06.2020,Delantero - Extremo izquierdo,01/07/2013,Stellar Football Ltd,Birmingham  ,-
4130,tmssl.akamaized.net//images/portrait/header/37148-1410951010.jpg?lm=1433144468,Gabriel Agbonlahor,Gabriel Imuetinyan Agbonlahor,11,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"2,50 mill. € ",157.0,"1,80m",derecho,30,13/10/1986,30.06.2018,Delantero - Extremo izquierdo,01/07/2005,Miembro de su familia,Birmingham  ,-
4131,tmssl.akamaized.net//images/portrait/header/309841-1471869258.jpg?lm=1471869298,André Green,-,19,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,500 miles € ,157.0,"1,80m",derecho,18,26/07/1998,30.06.2019,Delantero - Extremo izquierdo,01/07/2016,Skillequal Ltd.,-,Nike
4132,tmssl.akamaized.net//images/portrait/header/88971-1472568724.jpg?lm=1472568744,Jonathan Kodjia,-,26,Costa de Marfil,//tmssl.akamaized.net//images/flagge/verysmall/38.png?lm=1396275488,"10,00 mill. € ",157.0,"1,89m",derecho,27,22/10/1989,30.06.2020,Delantero - Delantero centro,30/08/2016,Kemari,Saint-Denis  ,-
4133,tmssl.akamaized.net//images/portrait/header/63824-1410951027.jpg?lm=1433144850,Libor Kozák,-,18,República Checa,//tmssl.akamaized.net//images/flagge/verysmall/172.png?lm=1396275450,"1,50 mill. € ",157.0,"1,93m",derecho,27,30/05/1989,30.06.2017,Delantero - Delantero centro,02/09/2013,Sergio Berti,Brumov-Bylnice  ,adidas
4134,tmssl.akamaized.net//images/portrait/header/138783-1476099651.jpg?lm=1476099664,Scott Hogan,Scott Andrew Hogan,9,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,500 miles € ,157.0,"1,80m",derecho,24,13/04/1992,30.06.2021,Delantero - Delantero centro,31/01/2017,Unique Sports Management,Salford  ,-
4135,tmssl.akamaized.net//bilder/spielerfotos/s_29712_1123_2013_03_06_1.jpg?lm=0,John Ruddy,John Thomas Gordon Ruddy,1,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"3,00 mill. € ",158.0,"1,92m",izquierdo,30,24/10/1986,30.06.2017,Portero,01/07/2010,World in Motion,St. Ives  ,-
4136,tmssl.akamaized.net//images/portrait/header/29391-1464948438.jpg?lm=1464948492,Michael McGovern,-,33,Irlanda del Norte,//tmssl.akamaized.net//images/flagge/verysmall/192.png?lm=1396275478,500 miles € ,158.0,"1,90m",derecho,32,12/07/1984,30.06.2019,Portero,19/07/2016,World in Motion,Enniskillen  ,-
4137,tmssl.akamaized.net//bilder/spielerfotos/s_3999_3537_2013_09_23_1.jpg?lm=0,Paul Jones,-,13,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,250 miles € ,158.0,"1,91m",-,30,28/06/1986,30.06.2018,Portero,04/08/2016,-,Snodland  ,-
4138,tmssl.akamaized.net//images/portrait/header/65255-1483534556.jpg?lm=1483534571,Timm Klose,-,15,Suiza,//tmssl.akamaized.net//images/flagge/verysmall/148.png?lm=1396275450,"5,50 mill. € ",158.0,"1,95m",derecho,28,09/05/1988,30.06.2019,Defensa - Defensa central,18/01/2016,Giallanza Sport,Frankfurt am Main  ,Nike
4139,tmssl.akamaized.net//bilder/spielerfotos/s_67303_1123_2013_03_05_1.jpg?lm=0,Russell Martin,Russell Kenneth Alexander Martin,5,Escocia,//tmssl.akamaized.net//images/flagge/verysmall/190.png?lm=1396275477,"3,00 mill. € ",158.0,"1,83m",derecho,31,04/01/1986,30.06.2018,Defensa - Defensa central,01/11/2009,SMI Sports Management,Brighton  ,-
4140,tmssl.akamaized.net//bilder/spielerfotos/s_33951_148_2009_1.jpg?lm=0,Sébastien Bassong,Sébastien Aymar Bassong Nguena,6,Camerún,//tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1396275478,"3,00 mill. € ",158.0,"1,87m",izquierdo,30,09/07/1986,30.06.2017,Defensa - Defensa central,21/08/2012,Sin resolverse,Paris  ,-
4141,tmssl.akamaized.net//bilder/spielerfotos/s_67252_1123_2013_03_06_1.jpg?lm=0,Ryan Bennett,-,24,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"2,00 mill. € ",158.0,"1,88m",derecho,26,06/03/1990,30.06.2017,Defensa - Defensa central,01/01/2012,World in Motion,Orsett  ,-
4142,tmssl.akamaized.net//bilder/spielerfotos/s_12127_1123_2013_10_18_1.jpg?lm=0,Michael Turner,Michael Thomas Turner,26,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"1,50 mill. € ",158.0,"1,93m",derecho,33,09/11/1983,30.06.2017,Defensa - Defensa central,27/07/2012,-,London  ,-
4143,tmssl.akamaized.net//images/portrait/header/187245-1407956138.jpg?lm=1433143875,Mitchell Dijks,Mitchell Clement Dijks,3,Países Bajos,//tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1396275478,"2,75 mill. € ",158.0,"1,93m",izquierdo,24,09/02/1993,30.06.2017,Defensa - Lateral izquierdo,31/01/2017,ESA Soccer,Purmerend  ,-
4144,tmssl.akamaized.net//images/portrait/header/82281-1452251219.jpg?lm=1452251246,Ivo Pinto,Ivo Daniel Ferreira Mendonca Pinto,25,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"4,00 mill. € ",158.0,"1,82m",derecho,27,07/01/1990,30.06.2019,Defensa - Lateral derecho,08/01/2016,Onsoccer,Lourosa  ,-
4145,tmssl.akamaized.net//bilder/spielerfotos/s_12704_1123_2013_03_06_1.jpg?lm=0,Steven Whittaker,Steven Gordon Whittaker,2,Escocia,//tmssl.akamaized.net//images/flagge/verysmall/190.png?lm=1396275477,"1,25 mill. € ",158.0,"1,85m",derecho,32,16/06/1984,30.06.2017,Defensa - Lateral derecho,01/07/2012,PMPR Excellence,Edinburgh  ,-
4146,tmssl.akamaized.net//bilder/spielerfotos/s_12384_1123_2013_05_07_1.jpg?lm=0,Alexander Tettey,Alexander Banor Tettey,27,Noruega,//tmssl.akamaized.net//images/flagge/verysmall/125.png?lm=1396275477,"3,00 mill. € ",158.0,"1,81m",derecho,30,04/04/1986,30.06.2018,Medio campo - Pivote,24/08/2012,Management 15,Accra  ,-
4147,tmssl.akamaized.net//bilder/spielerfotos/s_45272_984_2012_1.jpg?lm=0,Youssouf Mulumbu,Youssouf Chafiq Mulumbu Ngangu,18,República Democrática del Congo,//tmssl.akamaized.net//images/flagge/verysmall/193.png?lm=1396275486,"2,50 mill. € ",158.0,"1,77m",derecho,30,25/01/1987,30.06.2017,Medio campo - Pivote,01/07/2015,Sport Business AG,Kinshasa  ,-
4148,tmssl.akamaized.net//images/portrait/header/207771-1483534075.jpg?lm=1483534090,Louis Thompson,Louis Clyde William Thompson,34,Gales,//tmssl.akamaized.net//images/flagge/verysmall/191.png?lm=1396275486,500 miles € ,158.0,"1,80m",derecho,22,19/12/1994,30.06.2017,Medio campo - Pivote,01/09/2014,-,Dover  ,-
4149,tmssl.akamaized.net//bilder/spielerfotos/s_45395_1123_2013_03_06_1.jpg?lm=0,Jonathan Howson,Jonathan Mark Howson,8,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"4,00 mill. € ",158.0,"1,80m",-,28,21/05/1988,30.06.2018,Medio campo - Medio centro,01/01/2012,Stellar Football Ltd,Morley  ,-
4150,tmssl.akamaized.net//bilder/spielerfotos/s_36608_984_2009_1.jpg?lm=0,Graham Dorrans,-,4,Escocia,//tmssl.akamaized.net//images/flagge/verysmall/190.png?lm=1396275477,"3,50 mill. € ",158.0,"1,77m",-,29,05/05/1987,30.06.2019,Medio campo - Medio centro,01/07/2015,Stellar Football Ltd,Glasgow  ,-
4151,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Conor McGrandles,-,29,Escocia,//tmssl.akamaized.net//images/flagge/verysmall/190.png?lm=1396275477,250 miles € ,158.0,"1,83m",derecho,21,24/09/1995,30.06.2017,Medio campo - Medio centro,28/08/2014,-,Falkirk  ,-
4152,tmssl.akamaized.net//bilder/spielerfotos/s_200777_9254_2013_06_14_1.jpg?lm=0,Alex Pritchard,Alex David Pritchard,21,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"5,00 mill. € ",158.0,"1,68m",derecho,23,03/05/1993,30.06.2020,Medio campo - Medio centro ofensivo,04/08/2016,-,Orsett  ,Nike
4153,tmssl.akamaized.net//images/portrait/header/24589-1464869685.jpg?lm=1464869695,Wesley Hoolahan,-,14,Irlanda,//tmssl.akamaized.net//images/flagge/verysmall/72.png?lm=1396275478,"2,00 mill. € ",158.0,"1,68m",izquierdo,34,20/05/1982,30.06.2018,Medio campo - Medio centro ofensivo,01/07/2008,Pinnacle Global Advisors LLP,Dublin  ,-
4154,tmssl.akamaized.net//images/portrait/header/294057-1483534239.jpg?lm=1483534259,James Maddison,James Daniel Maddison,28,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"1,50 mill. € ",158.0,-,-,20,23/11/1996,30.06.2019,Medio campo - Medio centro ofensivo,01/02/2016,Base Soccer Agency Ltd,Coventry  ,Nike
4155,tmssl.akamaized.net//images/portrait/header/15921-1407743677.jpg?lm=1433143727,Matt Jarvis,Matthew Thomas Jarvis,11,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"3,00 mill. € ",158.0,"1,73m",-,30,22/05/1986,30.06.2019,Delantero - Extremo izquierdo,02/01/2016,-,Middlesbrough  ,-
