,Avatar,Nombre,Nombre_Completo,Dorsal,Nacionalidad,bandera_pais,valor,Equipo,Altura,Pie,Edad,Fecha_nacimiento,Contrato_hasta,Posicion,Fichado,Agente,Lugar_nacimiento,Proveedror
3218,tmssl.akamaized.net//images/portrait/header/222119-1478771091.jpg?lm=1478771105,Kizito,-,17,Uganda,//tmssl.akamaized.net//images/flagge/verysmall/176.png?lm=1396275477,600 miles € ,121.0,"1,74m",derecho,23,20/12/1993,30.06.2018,Delantero - Extremo derecho,01/07/2015,SIKAROT&amp;GESFUT.SARL;,Kisubi  ,-
3219,tmssl.akamaized.net//images/portrait/header/418425-1478771280.jpg?lm=1478771292,Jaime Pinto,Jaime Alexandrino Gomes Pinto,11,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,75 miles € ,121.0,-,derecho,19,28/09/1997,30.06.2021,Delantero - Extremo derecho,01/07/2016,-,Vila do Conde  ,-
3220,tmssl.akamaized.net//images/portrait/header/36923-1478771034.jpg?lm=1478771047,Hélder Guedes,Hélder Tiago Pinto Moura Guedes,7,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"1,25 mill. € ",121.0,"1,84m",derecho,29,07/05/1987,30.06.2018,Delantero - Delantero centro,01/07/2015,FOOT EXPANDE,Penafiel  ,-
3221,tmssl.akamaized.net//images/portrait/header/181547-1446645400.jpg?lm=1446645420,Gonçalo Paciência,Gonçalo Mendes Paciência,9,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"1,00 mill. € ",121.0,"1,84m",derecho,22,01/08/1994,30.06.2019,Delantero - Delantero centro,01/01/2017,Proeleven Gestão Desportiva Lda,Porto  ,-
3222,tmssl.akamaized.net//images/portrait/header/56014-1478771001.jpg?lm=1478771016,Yazalde,Yazalde Gomes Pinto,88,Guinea-Bissau,//tmssl.akamaized.net//images/flagge/verysmall/60.png?lm=1396275478,"1,00 mill. € ",121.0,"1,83m",derecho,28,21/09/1988,30.06.2018,Delantero - Delantero centro,01/07/2015,-,Vila do Conde  ,-
3223,tmssl.akamaized.net//images/portrait/header/333166-1478770990.jpg?lm=1478771023,Ronan,Ronan David Jeronimo,19,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,100 miles € ,121.0,"1,95m",derecho,21,22/04/1995,30.06.2020,Delantero - Delantero centro,19/01/2016,-,Piraúba (MG),-
3224,tmssl.akamaized.net//images/portrait/header/103370-1448023580.jpg?lm=1448023591,Adriano,-,-,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,350 miles € ,122.0,"1,87m",-,33,12/03/1983,30.06.2019,Portero,19/01/2017,PromoSport,Coritiba  ,-
3225,tmssl.akamaized.net//images/portrait/header/276474-1478878798.jpg?lm=1478878815,Vítor São Bento,Vítor Emanuel Gonçalves São Bento,12,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,350 miles € ,122.0,"1,88m",derecho,24,09/08/1992,30.06.2020,Portero,01/07/2016,-,Barcelos  ,-
3226,tmssl.akamaized.net//images/portrait/header/443683-1478877931.jpg?lm=1478877944,Ohoulo Framelin,-,24,Camerún,//tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1396275478,50 miles € ,122.0,"1,90m",-,20,21/11/1996,30.06.2020,Portero,01/07/2016,-,Duala  ,-
3227,tmssl.akamaized.net//images/portrait/header/269467-1478877897.jpg?lm=1478877908,César Martins,César Henrique Martins,3,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,"2,25 mill. € ",122.0,"1,90m",derecho,24,28/12/1992,30.06.2017,Defensa - Defensa central,15/07/2016,Bucket Group Consultoria Ltda,Mairinque  ,-
3228,tmssl.akamaized.net//images/portrait/header/122077-1478879044.jpg?lm=1478879066,Tobias Figueiredo,Tobias Pereira Figueiredo,4,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"2,00 mill. € ",122.0,"1,88m",derecho,23,02/02/1994,30.06.2017,Defensa - Defensa central,01/07/2016,Proeleven Gestão Desportiva Lda,Viseu  ,-
3229,tmssl.akamaized.net//images/portrait/header/258745-1478878639.jpg?lm=1478878649,Rui Correia,Rui Jorge Farto Correia,33,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"1,25 mill. € ",122.0,"1,88m",izquierdo,26,23/08/1990,30.06.2018,Defensa - Defensa central,01/07/2014,athletes first,Chaves  ,-
3230,tmssl.akamaized.net//images/portrait/header/447507-1478878559.jpg?lm=1478878588,Rodrigo Alírio,Nuno Rodrigo Correia Alírio,13,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,100 miles € ,122.0,"1,80m",derecho,18,21/05/1998,30.06.2017,Defensa - Defensa central,01/07/2016,-,Funchal  ,-
3231,tmssl.akamaized.net//images/portrait/header/193303-1478878468.jpg?lm=1478878484,Nuno Sequeira,Nuno Miguel Ribeiro Cruz Jerónimo Sequeira,5,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"1,00 mill. € ",122.0,"1,84m",izquierdo,26,19/08/1990,30.06.2017,Defensa - Lateral izquierdo,01/07/2013,FOOT EXPANDE,Porto  ,-
3232,tmssl.akamaized.net//images/portrait/header/352847-1478877833.jpg?lm=1478877842,Mauro Cerqueira,Mauro Rafael Geral Cerqueira,55,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,100 miles € ,122.0,"1,81m",izquierdo,24,20/08/1992,30.06.2019,Defensa - Lateral izquierdo,01/07/2015,-,Lisboa  ,-
3233,tmssl.akamaized.net//images/portrait/header/195762-1478879095.jpg?lm=1478879103,Víctor García,Víctor Hugo García Fernández,2,Venezuela,//tmssl.akamaized.net//images/flagge/verysmall/182.png?lm=1396275478,"1,50 mill. € ",122.0,"1,78m",derecho,22,11/06/1994,30.06.2017,Defensa - Lateral derecho,08/08/2016,Go Pro Sport Management,Cúa  ,-
3234,tmssl.akamaized.net//images/portrait/header/234764-1478877864.jpg?lm=1478877875,Nuno Campos,Nuno Vieira Campos,22,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,300 miles € ,122.0,"1,76m",derecho,23,13/06/1993,30.06.2018,Defensa - Lateral derecho,01/07/2012,EUROFOOT BV,Funchal  ,-
3235,tmssl.akamaized.net//images/portrait/header/31027-1441377800.jpg?lm=1441377839,Filipe Gonçalves,Filipe Miguel Maganinho Gonçalves,-,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,300 miles € ,122.0,"1,83m",derecho,32,12/08/1984,30.06.2018,Medio campo - Pivote,26/01/2017,Ulisses Santos - US11,Espinho  ,-
3236,tmssl.akamaized.net//images/portrait/header/85308-1478878831.jpg?lm=1478878938,Washington Santana,-,8,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,750 miles € ,122.0,"1,83m",derecho,28,20/01/1989,30.06.2019,-,24/07/2015,Elenko Sports Ltda.,SĂŁo Paulo  ,-
3237,tmssl.akamaized.net//images/portrait/header/320722-1476111986.jpg?lm=1476111999,Zizo,-,-,Egipto,//tmssl.akamaized.net//images/flagge/verysmall/2.png?lm=1396275477,350 miles € ,122.0,"1,74m",derecho,21,10/01/1996,30.06.2017,Medio campo - Medio centro,20/01/2017,SIG Football,-,Nike
3238,tmssl.akamaized.net//images/portrait/header/213510-1478878024.jpg?lm=1478878035,Jota,João Tiago Serrão Garcês,19,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,300 miles € ,122.0,"1,76m",derecho,23,07/03/1993,30.06.2018,Medio campo - Medio centro,01/01/2012,FOOT EXPANDE,Funchal  ,-
3239,tmssl.akamaized.net//images/portrait/header/463152-1478879225.jpg?lm=1478879236,Vítor Hugo,Vítor Hugo Carvalho Monteiro,16,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,50 miles € ,122.0,"1,84m",-,22,23/12/1994,30.06.2019,Medio campo - Medio centro,23/08/2016,-,-,-
3240,tmssl.akamaized.net//images/portrait/header/139337-1478879023.jpg?lm=1478879050,Tiago Rodrigues,Tiago Filipe Sousa Nobrega Rodrigues,10,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"1,50 mill. € ",122.0,"1,77m",derecho,25,29/01/1992,30.06.2017,Medio campo - Medio centro ofensivo,01/07/2016,PromoSport,Vila Real  ,-
3241,tmssl.akamaized.net//images/portrait/header/198974-1478878846.jpg?lm=1478878861,Willyan,Willyan da Silva Barbosa,28,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,750 miles € ,122.0,"1,69m",derecho,22,17/02/1994,30.06.2018,Medio campo - Medio centro ofensivo,01/07/2014,-,-,-
3242,tmssl.akamaized.net//images/portrait/header/194547-1478879181.jpg?lm=1478879189,Vítor Gonçalves,Vítor Bruno Rodrigues Gonçalves,20,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,600 miles € ,122.0,"1,74m",derecho,24,29/03/1992,30.06.2020,Medio campo - Medio centro ofensivo,01/07/2016,MNM Sports Management,São Bartolomeu de Messines  ,-
3243,tmssl.akamaized.net//images/portrait/header/44324-1425641676.jpg?lm=1433144589,Dejan Mezga,-,-,Croacia,//tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1396275477,400 miles € ,122.0,"1,75m",derecho,31,16/07/1985,30.06.2017,Medio campo - Medio centro ofensivo,25/01/2017,Csaba Kovacsevics,Čakovec  ,-
3244,tmssl.akamaized.net//images/portrait/header/58175-1446653976.jpg?lm=1446654026,Zequinha,José Egas dos Santos Branco,-,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,750 miles € ,122.0,"1,83m",derecho,30,07/01/1987,-,Delantero - Extremo izquierdo,31/01/2017,EUROPE SPORTS GROUP,Setúbal  ,-
3245,tmssl.akamaized.net//images/portrait/header/258835-1478878509.jpg?lm=1478878527,Ricardo Gomes,Ricardo Jorge Pires Gomes,23,Cabo Verde,//tmssl.akamaized.net//images/flagge/verysmall/32.png?lm=1396275486,500 miles € ,122.0,"1,88m",ambidiestro,25,18/12/1991,30.06.2018,Delantero - Extremo izquierdo,07/08/2016,-,Praia  ,-
3246,tmssl.akamaized.net//images/portrait/header/352425-1478878959.jpg?lm=1478878970,Witi,Witiness Chimoio João Quembo,17,Mozambique,//tmssl.akamaized.net//images/flagge/verysmall/115.png?lm=1396275478,400 miles € ,122.0,"1,78m",izquierdo,20,26/08/1996,30.06.2017,Delantero - Extremo izquierdo,01/01/2015,MFS - Managing Football Stars,Beira  ,-
3247,tmssl.akamaized.net//images/portrait/header/155395-1478878425.jpg?lm=1478878448,Salvador Agra,Salvador José Milhazes Agra,7,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"3,00 mill. € ",122.0,"1,66m",derecho,25,11/11/1991,30.06.2019,Delantero - Extremo derecho,29/07/2015,Bruno Carvalho,Vila do Conde  ,-
3248,tmssl.akamaized.net//bilder/spielerfotos/s_140126_995_2012_2.jpg?lm=0,Fernando Aristeguieta,Fernando Luis Aristeguieta de Luca,-,Venezuela,//tmssl.akamaized.net//images/flagge/verysmall/182.png?lm=1396275478,750 miles € ,122.0,"1,88m",derecho,24,09/04/1992,30.06.2018,Delantero - Delantero centro,31/01/2017,EUROPE SPORTS GROUP,Caracas  ,-
3249,tmssl.akamaized.net//images/portrait/header/271256-1478878058.jpg?lm=1478878067,Jhonder Cádiz,Jhonder Leonel Cádiz Fernández,18,Venezuela,//tmssl.akamaized.net//images/flagge/verysmall/182.png?lm=1396275478,500 miles € ,122.0,"1,91m",derecho,21,29/07/1995,30.06.2019,Delantero - Delantero centro,20/07/2016,-,"Caracas, Distrito Capital  ",-
3250,tmssl.akamaized.net//images/portrait/header/233789-1478878225.jpg?lm=1478878239,Okacha Hamzaoui,-,9,Argelia,//tmssl.akamaized.net//images/flagge/verysmall/4.png?lm=1396275450,350 miles € ,122.0,"1,85m",izquierdo,26,29/11/1990,30.06.2018,Delantero - Delantero centro,01/07/2016,SIG Football,Ain Keranes  ,-
3251,tmssl.akamaized.net//images/portrait/header/59000-1478775315.jpg?lm=1478775325,Mário Felgueiras,Mário Jorge Quintas Felgueiras,86,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,600 miles € ,123.0,"1,86m",derecho,30,12/12/1986,30.06.2017,Portero,04/02/2016,MNM Sports Management,Viana do Castelo  ,-
3252,tmssl.akamaized.net//images/portrait/header/59823-1478775253.jpg?lm=1478775262,Rafael Defendi,Rafael Garcia Tonioli Defendi,1,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,400 miles € ,123.0,"1,91m",derecho,33,22/12/1983,30.06.2017,Portero,20/07/2014,-,Ribeirão Preto  ,-
3253,tmssl.akamaized.net//images/portrait/header/164208-1478775202.jpg?lm=1478775208,João Pinho,João Paulo Silva Pinho,73,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,250 miles € ,123.0,"1,89m",derecho,24,30/04/1992,30.06.2019,Portero,01/07/2016,PromoSport,Oliveira de Azemeis  ,-
3254,tmssl.akamaized.net//images/portrait/header/268995-1478775016.jpg?lm=1478775157,Yerjet Yerzat,Yeerzati Yeerjieti,25,China,//tmssl.akamaized.net//images/flagge/verysmall/34.png?lm=1396275487,100 miles € ,123.0,"1,80m",derecho,24,04/01/1993,30.06.2019,Portero,07/07/2016,-,"Tacheng, Xinjiang  ",-
3255,tmssl.akamaized.net//images/portrait/header/131015-1478775007.jpg?lm=1478775168,Marco Baixinho,Marco João Costa Baixinho,2,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"1,00 mill. € ",123.0,"1,87m",derecho,27,11/07/1989,30.06.2019,Defensa - Defensa central,01/07/2015,NCfoot,Arruda dos Vinhos  ,-
3256,tmssl.akamaized.net//images/portrait/header/339559-1478775192.jpg?lm=1478775239,Pedro Monteiro,Pedro Filipe Tinoco Monteiro,3,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,500 miles € ,123.0,"1,92m",derecho,23,30/01/1994,30.06.2017,Defensa - Defensa central,01/07/2016,-,Paços de Ferreira  ,-
3257,tmssl.akamaized.net//images/portrait/header/214300-1478775288.jpg?lm=1478775297,Miguel Vieira,Luís Miguel Vieira Silva,22,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,500 miles € ,123.0,"1,90m",derecho,26,08/10/1990,30.06.2017,Defensa - Defensa central,01/07/2015,-,Amarante  ,-
3258,tmssl.akamaized.net//images/portrait/header/19375-1478775628.jpg?lm=1478775649,Ricardo,Ricardo Jorge Ferreira Pinto da Silva,19,Cabo Verde,//tmssl.akamaized.net//images/flagge/verysmall/32.png?lm=1396275486,150 miles € ,123.0,"1,86m",derecho,36,19/08/1980,30.06.2018,Defensa - Defensa central,01/01/2012,Ulisses Santos - US11,Azurém  ,-
3259,tmssl.akamaized.net//images/portrait/header/182936-1478775664.jpg?lm=1478775675,Filipe Ferreira,Filipe Miguel Neves Ferreira,30,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"1,25 mill. € ",123.0,"1,78m",izquierdo,26,27/09/1990,30.06.2018,Defensa - Lateral izquierdo,14/07/2016,MK Sport Consulting,Lissabon  ,-
3260,tmssl.akamaized.net//images/portrait/header/292365-1478775724.jpg?lm=1478775809,Paulo Henrique,Paulo Henrique Rodrigues Cabral,5,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,250 miles € ,123.0,"1,82m",derecho,20,23/10/1996,30.06.2019,Defensa - Lateral izquierdo,23/07/2015,MNM Sports Management,Fenais da Luz  ,-
3261,tmssl.akamaized.net//images/portrait/header/158516-1478101363.jpg?lm=1478101395,Gegé,Admilson Estaline Dias Barros,14,Cabo Verde,//tmssl.akamaized.net//images/flagge/verysmall/32.png?lm=1396275486,"1,00 mill. € ",123.0,"1,83m",derecho,28,24/02/1988,30.06.2018,Defensa - Lateral derecho,31/01/2017,-,Praia  ,-
3262,tmssl.akamaized.net//images/portrait/header/333633-1478775715.jpg?lm=1478775739,Bruno Santos,Bruno Araújo dos Santos,6,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,800 miles € ,123.0,"1,83m",derecho,24,07/02/1993,30.06.2018,Defensa - Lateral derecho,01/07/2015,-,Rio de Janeiro  ,-
3263,tmssl.akamaized.net//images/portrait/header/292736-1478775794.jpg?lm=1478775821,João Góis,João Duarte Teixeira Góis,13,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,750 miles € ,123.0,"1,74m",derecho,26,05/05/1990,30.06.2017,Defensa - Lateral derecho,01/07/2015,MNM Sports Management,Camacha  ,-
3264,tmssl.akamaized.net//images/portrait/header/258026-1478776011.jpg?lm=1478776021,Francisco Afonso,Francisco Rafael Loureiro Afonso,33,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,100 miles € ,123.0,"1,76m",derecho,19,24/04/1997,30.06.2018,Defensa - Lateral derecho,01/07/2016,-,Estarreja  ,-
3265,tmssl.akamaized.net//images/portrait/header/167383-1478776063.jpg?lm=1478776081,Mateus da Silva,-,15,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,700 miles € ,123.0,"1,84m",izquierdo,25,30/08/1991,30.06.2017,Medio campo - Pivote,01/07/2016,-,Nossa Senhora da Glória  ,-
3266,tmssl.akamaized.net//images/portrait/header/134580-1421246665.jpg?lm=1433143614,Filipe Melo,Filipe Joaquim Melo Silva,26,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,500 miles € ,123.0,"1,89m",derecho,27,03/11/1989,30.06.2017,Medio campo - Pivote,18/01/2017,-,Santa Maria de Lamas  ,-
3267,tmssl.akamaized.net//images/portrait/header/130741-1478776154.jpg?lm=1478776175,Romeu,Marcos Romeu Moreira da Rocha,4,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,350 miles € ,123.0,"1,85m",izquierdo,30,17/02/1986,30.06.2017,Medio campo - Pivote,01/07/2013,PromoSport,Paredes  ,-
3268,tmssl.akamaized.net//images/portrait/header/281831-1478776056.jpg?lm=1478776072,Christian,Christian da Silva Fiel,8,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,800 miles € ,123.0,"1,82m",izquierdo,27,14/06/1989,30.06.2019,Medio campo - Medio centro,08/07/2015,PromoSport,-,-
3269,tmssl.akamaized.net//images/portrait/header/438913-1478776225.jpg?lm=1478776233,André Sousa,André Manuel Pinto Nogueira Sousa,36,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,75 miles € ,123.0,"1,75m",derecho,19,16/07/1997,30.06.2020,Medio campo - Medio centro,01/07/2016,-,Porto  ,-
3270,tmssl.akamaized.net//images/portrait/header/352559-1478776211.jpg?lm=1478776218,André Leal,André Filipe Carneiro Leal,20,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"1,50 mill. € ",123.0,"1,74m",ambidiestro,21,16/08/1995,30.06.2019,Medio campo - Medio centro ofensivo,01/07/2014,PromoSport,Villa Cova  ,-
3271,tmssl.akamaized.net//images/portrait/header/197981-1478775998.jpg?lm=1478776030,Pedrinho,Pedro Filipe Barbosa Moreira,12,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,800 miles € ,123.0,"1,70m",derecho,24,20/12/1992,30.06.2020,Medio campo - Medio centro ofensivo,16/07/2016,Footconect Fma,Cristelo  ,-
3272,tmssl.akamaized.net//images/portrait/header/130845-1478775853.jpg?lm=1478775903,Vasco Rocha,Vasco André Moreira Rocha,29,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,600 miles € ,123.0,"1,82m",derecho,28,29/01/1989,30.06.2017,Medio campo - Medio centro ofensivo,01/07/2014,PromoSport,Paredes  ,-
3273,tmssl.akamaized.net//images/portrait/header/215122-1478775367.jpg?lm=1478775431,Ivo Rodrigues,Ivo Tiago dos Santos Rodrigues,23,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"1,50 mill. € ",123.0,"1,79m",derecho,21,30/03/1995,30.06.2017,Delantero - Extremo izquierdo,01/07/2016,Proeleven Gestão Desportiva Lda,Paranhos  ,-
3274,tmssl.akamaized.net//images/portrait/header/194177-1478775941.jpg?lm=1478775949,Minhoca,Nélson Alexandre Farpelha Estrela,10,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,700 miles € ,123.0,"1,75m",ambidiestro,28,29/04/1988,30.06.2017,Delantero - Extremo izquierdo,20/01/2014,EUROFOOT BV,Ponta Delgada  ,-
3275,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Diego,Diego Luiz de Siqueira Medeiros,11,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,300 miles € ,123.0,"1,85m",derecho,23,28/03/1993,30.06.2020,Delantero - Extremo izquierdo,31/01/2017,Onsoccer,São Paulo  ,-
3276,tmssl.akamaized.net//images/portrait/header/292775-1478775584.jpg?lm=1478775595,Ricardo Valente,Ricardo Jorge Oliveira Valente,91,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"1,75 mill. € ",123.0,"1,81m",derecho,25,03/04/1991,30.06.2017,Delantero - Extremo derecho,31/08/2016,Jorge Pires,Porto  ,-
3277,tmssl.akamaized.net//images/portrait/header/324329-1478775378.jpg?lm=1478775390,Barnes Osei,-,16,Ghana,//tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1396275450,600 miles € ,123.0,"1,79m",derecho,22,08/01/1995,30.06.2018,Delantero - Extremo derecho,01/07/2013,-,Accra  ,-
3278,tmssl.akamaized.net//images/portrait/header/125700-1464162900.jpg?lm=1464163535,Tony Taylor,Alejandro Antonio Taylor,18,Panamá,//tmssl.akamaized.net//images/flagge/verysmall/130.png?lm=1396275477,250 miles € ,123.0,"1,80m",derecho,27,13/07/1989,30.06.2018,Delantero - Extremo derecho,01/01/2017,WMG,"Long Beach, Kalifornien  ",Nike
3279,tmssl.akamaized.net//images/portrait/header/56115-1446646033.jpg?lm=1446646060,Rabiola,Tiago André Coelho Lopes,-,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,850 miles € ,123.0,"1,82m",derecho,27,25/07/1989,30.06.2017,Delantero - Delantero centro,08/08/2016,PromoSport,Guimarães  ,-
3280,tmssl.akamaized.net//images/portrait/header/182462-1478775492.jpg?lm=1478775506,Welthon,-,7,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,500 miles € ,123.0,"1,80m",izquierdo,24,21/06/1992,30.06.2021,-,01/07/2016,-,BelĂŠm  ,-
3281,tmssl.akamaized.net//images/portrait/header/240578-1446135785.jpg?lm=1446135821,Luiz Phellype,Luiz Phellype Luciano Silva,28,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,500 miles € ,123.0,"1,88m",derecho,23,27/09/1993,30.06.2019,Delantero - Delantero centro,10/01/2017,-,Sao Goncalo do Sapucai (MG)  ,-
3282,tmssl.akamaized.net//images/portrait/header/28891-1478774938.jpg?lm=1478774950,Cícero,Cícero Casimiro Sanchez Semedo,9,Guinea-Bissau,//tmssl.akamaized.net//images/flagge/verysmall/60.png?lm=1396275478,450 miles € ,123.0,"1,89m",ambidiestro,30,08/05/1986,30.06.2017,Delantero - Delantero centro,14/01/2016,firsteleven ISM,Seia  ,-
3283,tmssl.akamaized.net//images/portrait/header/33862-1410176910.jpg?lm=1433144377,Sinan Bolat,-,-,Turquía,//tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1396275450,500 miles € ,124.0,"1,90m",derecho,28,03/09/1988,30.06.2017,Portero,31/01/2017,Sin agente,Kayseri  ,-
3284,tmssl.akamaized.net//images/portrait/header/44177-1444139518.jpg?lm=1444139538,Rafael Bracali,Rafael Wihby Bracali,1,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,300 miles € ,124.0,"1,85m",derecho,35,05/05/1981,30.06.2019,Portero,13/07/2015,Onsoccer,Santos  ,-
3285,tmssl.akamaized.net//images/portrait/header/88717-1444139645.jpg?lm=1444139663,Rui Sacramento,Rui Miguel Ferreira Neto Sacramento,13,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,150 miles € ,124.0,"1,84m",derecho,32,31/01/1985,30.06.2018,Portero,01/08/2013,-,Matosinhos  ,-
3286,tmssl.akamaized.net//images/portrait/header/209953-1444138855.jpg?lm=1444138876,Igor Rocha,Igor Ferreira Rocha,37,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,100 miles € ,124.0,"1,84m",derecho,23,04/03/1993,30.06.2018,Portero,01/07/2012,-,Santa Maria da Feira  ,-
3287,tmssl.akamaized.net//images/portrait/header/46717-1444139345.jpg?lm=1444139371,Nuno Coelho,Nuno Miguel Prata Coelho,66,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"2,00 mill. € ",124.0,"1,83m",derecho,29,23/11/1987,30.06.2021,Defensa - Defensa central,05/07/2013,Ulisses Santos - US11,Covilhã  ,-
3288,tmssl.akamaized.net//images/portrait/header/227873-1439391177.JPG?lm=1439391862,Hugo Basto,Hugo Cerqueira Pinto Basto,3,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"1,75 mill. € ",124.0,"1,88m",derecho,23,14/05/1993,30.06.2018,Defensa - Defensa central,02/02/2015,-,Amarante  ,-
3289,tmssl.akamaized.net//images/portrait/header/99296-1444140420.jpg?lm=1444140459,Sema Velázquez,José Manuel Velázquez Rodríguez,4,Venezuela,//tmssl.akamaized.net//images/flagge/verysmall/182.png?lm=1396275478,900 miles € ,124.0,"1,84m",derecho,26,08/09/1990,30.06.2017,Defensa - Defensa central,01/07/2015,-,Ciudad Bolívar  ,-
3290,tmssl.akamaized.net//images/portrait/header/149928-1478101058.jpg?lm=1478101083,Jubal,Jubal Rocha Mendes Junior,33,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,600 miles € ,124.0,"1,90m",derecho,23,29/08/1993,30.06.2019,Defensa - Defensa central,29/01/2016,KGM Sports,Inhuma  ,-
3291,tmssl.akamaized.net//images/portrait/header/239287-1444139099.jpg?lm=1444139114,Nelsinho,-,55,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,400 miles € ,124.0,"1,76m",izquierdo,29,01/01/1988,30.06.2018,-,01/07/2014,-,Cruz das Almas  ,-
3292,tmssl.akamaized.net//images/portrait/header/384741-1478100927.jpg?lm=1478100955,Vítor Costa,Vítor Costa de Brito,6,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,200 miles € ,124.0,"1,82m",izquierdo,22,01/07/1994,30.06.2018,Defensa - Lateral izquierdo,01/07/2016,-,Valente  ,-
3293,tmssl.akamaized.net//images/portrait/header/54306-1446136389.jpg?lm=1446136404,Ânderson Luís,Ânderson Luís Ribeiro Pereira,5,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,"2,00 mill. € ",124.0,"1,75m",derecho,28,31/07/1988,30.06.2018,Defensa - Lateral derecho,01/07/2016,macospo,Jales  ,-
